time,population_size,deaths,births,sex_f,sex_m,bt_pt-O,bt_pt-A,bt_pt-B,bt_pt-AB,btrf_pt-O+,btrf_pt-A+,btrf_pt-B+,btrf_pt-AB+,btrf_pt-O-,btrf_pt-A-,btrf_pt-B-,btrf_pt-AB-,[0.0-10.0),[10.0-20.0),[20.0-30.0),[30.0-40.0),[40.0-50.0),[50.0-60.0),[60.0-70.0),[70.0-80.0),[80.0-90.0),[90.0-100.0),[100.0)
1,20002,263,265,9980,10022,20002,0,0,0,20002,0,0,0,0,0,0,0,3821,3964,4019,3948,3871,379,0,0,0,0,0
2,20005,263,266,9987,10018,20005,0,0,0,20005,0,0,0,0,0,0,0,3642,3924,4018,3936,3739,746,0,0,0,0,0
3,20008,263,266,9962,10046,20008,0,0,0,20008,0,0,0,0,0,0,0,3506,3899,3995,3883,3705,1020,0,0,0,0,0
4,20010,264,266,9958,10052,20010,0,0,0,20010,0,0,0,0,0,0,0,3333,3921,3934,3900,3639,1283,0,0,0,0,0
5,20012,264,266,9952,10060,20012,0,0,0,20012,0,0,0,0,0,0,0,3206,3880,3944,3858,3571,1553,0,0,0,0,0
6,20014,264,266,9953,10061,20014,0,0,0,20014,0,0,0,0,0,0,0,3061,3889,3892,3867,3515,1790,0,0,0,0,0
7,20015,264,265,9948,10067,20015,0,0,0,20015,0,0,0,0,0,0,0,2945,3863,3849,3867,3454,2037,0,0,0,0,0
8,20017,264,266,9949,10068,20017,0,0,0,20017,0,0,0,0,0,0,0,2831,3824,3846,3830,3451,2235,0,0,0,0,0
9,20020,263,266,9948,10072,20020,0,0,0,20020,0,0,0,0,0,0,0,2729,3763,3840,3815,3394,2479,0,0,0,0,0
10,20023,263,266,9942,10081,20023,0,0,0,20023,0,0,0,0,0,0,0,2594,3764,3807,3793,3408,2657,0,0,0,0,0
11,20025,264,266,9933,10092,20025,0,0,0,20025,0,0,0,0,0,0,0,2591,3654,3771,3786,3379,2629,215,0,0,0,0
12,20027,264,266,9949,10078,20027,0,0,0,20027,0,0,0,0,0,0,0,2586,3493,3754,3781,3407,2592,414,0,0,0,0
13,20029,264,266,9955,10074,20029,0,0,0,20029,0,0,0,0,0,0,0,2594,3366,3748,3767,3388,2617,549,0,0,0,0
14,20031,264,266,9952,10079,20031,0,0,0,20031,0,0,0,0,0,0,0,2600,3205,3766,3721,3432,2630,677,0,0,0,0
15,20033,264,266,9963,10070,20033,0,0,0,20033,0,0,0,0,0,0,0,2607,3083,3730,3735,3411,2644,823,0,0,0,0
16,20035,264,266,9984,10051,20035,0,0,0,20035,0,0,0,0,0,0,0,2612,2939,3747,3696,3425,2663,953,0,0,0,0
