time,population_size,deaths,births,sex_f,sex_m,bt_pt-O,bt_pt-A,bt_pt-B,bt_pt-AB,btrf_pt-O+,btrf_pt-A+,btrf_pt-B+,btrf_pt-AB+,btrf_pt-O-,btrf_pt-A-,btrf_pt-B-,btrf_pt-AB-,[0.0-10.0),[10.0-20.0),[20.0-30.0),[30.0-40.0),[40.0-50.0),[50.0-60.0),[60.0-70.0),[70.0-80.0),[80.0-90.0),[90.0-100.0),[100.0)
1,20001,264,265,10035,9966,20001,0,0,0,20001,0,0,0,0,0,0,0,3845,3939,4064,4011,3752,390,0,0,0,0,0
2,20002,264,265,10032,9970,20002,0,0,0,20002,0,0,0,0,0,0,0,3693,3924,4031,3994,3647,713,0,0,0,0,0
3,20004,263,265,10038,9966,20004,0,0,0,20004,0,0,0,0,0,0,0,3530,3906,3996,3955,3566,1051,0,0,0,0,0
4,20006,263,265,10038,9968,20006,0,0,0,20006,0,0,0,0,0,0,0,3402,3879,3950,3910,3501,1364,0,0,0,0,0
5,20007,264,265,10031,9976,20007,0,0,0,20007,0,0,0,0,0,0,0,3226,3908,3952,3838,3471,1612,0,0,0,0,0
6,20010,263,266,10024,9986,20010,0,0,0,20010,0,0,0,0,0,0,0,3093,3893,3890,3840,3470,1824,0,0,0,0,0
7,20012,263,265,10026,9986,20012,0,0,0,20012,0,0,0,0,0,0,0,2963,3861,3837,3849,3435,2067,0,0,0,0,0
8,20015,263,266,10012,10003,20015,0,0,0,20015,0,0,0,0,0,0,0,2841,3798,3885,3773,3405,2313,0,0,0,0,0
9,20017,264,266,10003,10014,20017,0,0,0,20017,0,0,0,0,0,0,0,2723,3762,3859,3754,3393,2526,0,0,0,0,0
10,20019,263,265,9985,10034,20019,0,0,0,20019,0,0,0,0,0,0,0,2587,3791,3812,3726,3415,2688,0,0,0,0,0
11,20022,263,266,9980,10042,20022,0,0,0,20022,0,0,0,0,0,0,0,2597,3641,3754,3800,3394,2614,222,0,0,0,0
12,20025,263,266,9983,10042,20025,0,0,0,20025,0,0,0,0,0,0,0,2608,3502,3742,3783,3416,2570,404,0,0,0,0
13,20027,264,266,9982,10045,20027,0,0,0,20027,0,0,0,0,0,0,0,2606,3359,3729,3763,3428,2544,598,0,0,0,0
14,20029,264,266,9965,10064,20029,0,0,0,20029,0,0,0,0,0,0,0,2617,3232,3711,3738,3409,2550,772,0,0,0,0
15,20031,264,266,9973,10058,20031,0,0,0,20031,0,0,0,0,0,0,0,2619,3077,3739,3745,3367,2573,911,0,0,0,0
16,20033,264,266,9977,10056,20033,0,0,0,20033,0,0,0,0,0,0,0,2625,2954,3733,3696,3384,2601,1040,0,0,0,0
17,20035,264,266,9968,10067,20035,0,0,0,20035,0,0,0,0,0,0,0,2626,2849,3700,3658,3423,2617,1162,0,0,0,0
18,20037,264,266,9970,10067,20037,0,0,0,20037,0,0,0,0,0,0,0,2628,2746,3648,3727,3375,2620,1293,0,0,0,0
19,20039,264,266,9955,10084,20039,0,0,0,20039,0,0,0,0,0,0,0,2634,2644,3629,3710,3383,2653,1386,0,0,0,0
20,20041,264,266,9957,10084,20041,0,0,0,20041,0,0,0,0,0,0,0,2644,2509,3678,3671,3385,2690,1464,0,0,0,0
21,20043,264,266,9940,10103,20043,0,0,0,20043,0,0,0,0,0,0,0,2641,2527,3542,3615,3468,2688,1480,82,0,0,0
22,20045,264,266,9942,10103,20045,0,0,0,20045,0,0,0,0,0,0,0,2638,2544,3415,3619,3452,2742,1483,152,0,0,0
23,20047,264,266,9952,10095,20047,0,0,0,20047,0,0,0,0,0,0,0,2637,2547,3274,3609,3456,2783,1504,237,0,0,0
24,20049,264,266,9952,10097,20049,0,0,0,20049,0,0,0,0,0,0,0,2638,2553,3140,3597,3467,2795,1553,306,0,0,0
25,20051,264,266,9946,10105,20051,0,0,0,20051,0,0,0,0,0,0,0,2642,2558,2989,3627,3484,2779,1607,365,0,0,0
26,20053,264,266,9952,10101,20053,0,0,0,20053,0,0,0,0,0,0,0,2644,2564,2871,3638,3433,2826,1656,421,0,0,0
27,20055,264,266,9946,10109,20055,0,0,0,20055,0,0,0,0,0,0,0,2646,2564,2776,3601,3402,2882,1714,470,0,0,0
28,20057,264,266,9948,10109,20057,0,0,0,20057,0,0,0,0,0,0,0,2643,2572,2673,3553,3467,2884,1733,532,0,0,0
29,20059,264,266,9948,10111,20059,0,0,0,20059,0,0,0,0,0,0,0,2646,2583,2575,3525,3464,2909,1786,571,0,0,0
30,20061,264,266,9947,10114,20061,0,0,0,20061,0,0,0,0,0,0,0,2643,2590,2443,3572,3433,2907,1850,623,0,0,0
31,20063,264,266,9967,10096,20063,0,0,0,20063,0,0,0,0,0,0,0,2641,2596,2460,3432,3399,2989,1880,651,15,0,0
32,20065,264,266,9968,10097,20065,0,0,0,20065,0,0,0,0,0,0,0,2640,2595,2480,3310,3414,3005,1917,681,23,0,0
33,20067,264,266,9967,10100,20067,0,0,0,20067,0,0,0,0,0,0,0,2638,2600,2488,3180,3423,3020,1963,713,42,0,0
34,20069,264,266,9979,10090,20069,0,0,0,20069,0,0,0,0,0,0,0,2635,2605,2501,3068,3403,3053,1997,744,63,0,0
35,20071,264,266,9977,10094,20071,0,0,0,20071,0,0,0,0,0,0,0,2640,2605,2503,2930,3442,3075,2007,805,64,0,0
36,20073,264,266,9978,10095,20073,0,0,0,20073,0,0,0,0,0,0,0,2642,2605,2515,2815,3462,3040,2085,840,69,0,0
37,20075,264,266,9991,10084,20075,0,0,0,20075,0,0,0,0,0,0,0,2645,2608,2523,2719,3443,3025,2182,867,63,0,0
38,20077,264,266,9971,10106,20077,0,0,0,20077,0,0,0,0,0,0,0,2643,2611,2528,2626,3392,3097,2185,922,73,0,0
39,20079,264,266,9979,10100,20079,0,0,0,20079,0,0,0,0,0,0,0,2643,2612,2540,2535,3368,3115,2192,991,83,0,0
40,20081,264,266,9995,10086,20081,0,0,0,20081,0,0,0,0,0,0,0,2644,2612,2542,2408,3416,3095,2231,1062,71,0,0
41,20083,264,266,9993,10090,20083,0,0,0,20083,0,0,0,0,0,0,0,2643,2610,2555,2422,3276,3092,2321,1084,80,0,0
42,20085,264,266,9998,10087,20085,0,0,0,20085,0,0,0,0,0,0,0,2648,2609,2558,2435,3163,3108,2340,1125,99,0,0
43,20086,265,266,10015,10071,20086,0,0,0,20086,0,0,0,0,0,0,0,2650,2610,2563,2436,3047,3116,2373,1184,107,0,0
44,20087,265,266,9999,10088,20087,0,0,0,20087,0,0,0,0,0,0,0,2649,2612,2571,2450,2946,3110,2425,1215,109,0,0
45,20088,265,266,9992,10096,20088,0,0,0,20088,0,0,0,0,0,0,0,2650,2615,2571,2456,2823,3138,2466,1241,128,0,0
46,20090,264,266,10002,10088,20090,0,0,0,20090,0,0,0,0,0,0,0,2648,2617,2573,2476,2714,3169,2445,1305,143,0,0
47,20092,265,267,10002,10090,20092,0,0,0,20092,0,0,0,0,0,0,0,2646,2613,2583,2481,2640,3153,2456,1383,137,0,0
48,20094,265,267,10010,10084,20094,0,0,0,20094,0,0,0,0,0,0,0,2648,2612,2587,2485,2548,3116,2538,1403,157,0,0
49,20096,265,267,10024,10072,20096,0,0,0,20096,0,0,0,0,0,0,0,2649,2612,2590,2504,2452,3120,2542,1444,183,0,0
50,20098,265,267,10032,10066,20098,0,0,0,20098,0,0,0,0,0,0,0,2652,2608,2593,2510,2334,3180,2535,1482,204,0,0
51,20101,264,267,10033,10068,20101,0,0,0,20101,0,0,0,0,0,0,0,2651,2613,2592,2522,2351,3061,2538,1560,213,0,0
52,20103,265,267,10045,10058,20103,0,0,0,20103,0,0,0,0,0,0,0,2655,2620,2588,2532,2367,2953,2556,1576,256,0,0
53,20105,265,267,10043,10062,20105,0,0,0,20105,0,0,0,0,0,0,0,2656,2621,2588,2535,2376,2844,2579,1625,281,0,0
54,20107,265,267,10056,10051,20107,0,0,0,20107,0,0,0,0,0,0,0,2656,2621,2587,2546,2387,2751,2602,1672,285,0,0
55,20109,265,267,10058,10051,20109,0,0,0,20109,0,0,0,0,0,0,0,2657,2627,2591,2547,2389,2643,2655,1688,312,0,0
56,20111,265,267,10052,10059,20111,0,0,0,20111,0,0,0,0,0,0,0,2658,2628,2591,2553,2398,2554,2702,1682,345,0,0
57,20113,265,267,10083,10030,20113,0,0,0,20113,0,0,0,0,0,0,0,2659,2632,2588,2564,2414,2487,2704,1704,361,0,0
58,20115,265,267,10087,10028,20115,0,0,0,20115,0,0,0,0,0,0,0,2657,2633,2593,2564,2424,2406,2693,1794,351,0,0
59,20117,265,267,10092,10025,20117,0,0,0,20117,0,0,0,0,0,0,0,2659,2636,2592,2568,2452,2336,2688,1812,374,0,0
60,20119,265,267,10087,10032,20119,0,0,0,20119,0,0,0,0,0,0,0,2663,2637,2593,2571,2457,2225,2741,1820,411,1,0
61,20121,265,267,10093,10028,20121,0,0,0,20121,0,0,0,0,0,0,0,2663,2638,2601,2572,2473,2244,2648,1848,434,0,0
62,20123,265,267,10099,10024,20123,0,0,0,20123,0,0,0,0,0,0,0,2663,2643,2608,2567,2485,2257,2563,1876,461,0,0
63,20125,265,267,10085,10040,20125,0,0,0,20125,0,0,0,0,0,0,0,2662,2646,2612,2569,2492,2268,2490,1910,476,0,0
64,20127,265,267,10078,10049,20127,0,0,0,20127,0,0,0,0,0,0,0,2664,2643,2611,2568,2501,2274,2414,1954,498,0,0
65,20129,265,267,10067,10062,20129,0,0,0,20129,0,0,0,0,0,0,0,2659,2642,2619,2570,2503,2269,2332,2015,519,1,0
