,btrf_pt-O+,btrf_pt-A+,btrf_pt-B+,btrf_pt-AB+,btrf_pt-O-,btrf_pt-A-,btrf_pt-B-,btrf_pt-AB-
73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.985785746124511,0.01421425387548908,0.0,0.0,0.0,0.0,0.0,0.0
101,0.9715743079284901,0.02842569207150993,0.0,0.0,0.0,0.0,0.0,0.0
102,0.95736568457539,0.042634315424610054,0.0,0.0,0.0,0.0,0.0,0.0
103,0.9431598752289944,0.05684012477100559,0.0,0.0,0.0,0.0,0.0,0.0
104,0.9289568790534185,0.07104312094658151,0.0,0.0,0.0,0.0,0.0,0.0
105,0.9147566952131083,0.07103608732240978,0.014207217464481956,0.0,0.0,0.0,0.0,0.0
106,0.9005593228728407,0.07102905509082809,0.028411622036331238,0.0,0.0,0.0,0.0,0.0
107,0.8863647611977233,0.07102202425142291,0.04261321455085375,0.0,0.0,0.0,0.0,0.0
108,0.8721730093531944,0.07101499480378087,0.056811995843024696,0.0,0.0,0.0,0.0,0.0
109,0.8580335494086793,0.07100796674748874,0.07095848384383195,0.0,0.0,0.0,0.0,0.0
110,0.8580475978427589,0.07100094008213349,0.07095146207510762,0.0,0.0,0.0,0.0,0.0
111,0.8581111166081234,0.07094444169593826,0.07094444169593826,0.0,0.0,0.0,0.0,0.0
112,0.8581251545881771,0.07098689092258224,0.07088795448924066,0.0,0.0,0.0,0.0,0.0
113,0.857990799821932,0.07107879507345304,0.07093040510461493,0.0,0.0,0.0,0.0,0.0
114,0.8580048469261585,0.07117068104258371,0.07082447203125773,0.0,0.0,0.0,0.0,0.0
115,0.8579694377132684,0.07126254883536917,0.07076801345136244,0.0,0.0,0.0,0.0,0.0
116,0.857934035504129,0.07125550116204322,0.07081046333382782,0.0,0.0,0.0,0.0,0.0
117,0.8577503090234858,0.07139678615574784,0.07085290482076638,0.0,0.0,0.0,0.0,0.0
118,0.8575736602728891,0.07158394304923868,0.07084239667787226,0.0,0.0,0.0,0.0,0.0
119,0.8575947802876773,0.07157332806089664,0.07083189165142603,0.0,0.0,0.0,0.0,0.0
120,0.8567615658362989,0.07236061684460261,0.07087781731909845,0.0,0.0,0.0,0.0,0.0
121,0.8554907581298804,0.07363843036473262,0.07087081150538697,0.0,0.0,0.0,0.0,0.0
122,0.8535777821703894,0.07560782763391975,0.07081439019569084,0.0,0.0,0.0,0.0,0.0
123,0.8515590255472649,0.0775806690715027,0.07086030538123239,0.0,0.0,0.0,0.0,0.0
124,0.8489624505928853,0.08013833992094861,0.070899209486166,0.0,0.0,0.0,0.0,0.0
125,0.8453445295134601,0.08332921709063966,0.07122746357125216,9.878982464806126e-05,0.0,0.0,0.0,0.0
126,0.8421728395061728,0.08548148148148148,0.07219753086419753,0.00014814814814814815,0.0,0.0,0.0,0.0
127,0.8372655478775913,0.08884501480750247,0.07354392892398816,0.00034550839091806513,0.0,0.0,0.0,0.0
128,0.8325604341391218,0.09121854958066107,0.07567834237789837,0.0005426739023186975,0.0,0.0,0.0,0.0
129,0.8276542235810445,0.09359435869618818,0.07806104837516643,0.0006903693476009665,0.0,0.0,0.0,0.0
130,0.8224685883222469,0.09588568612958857,0.0806109879280611,0.0010347376201034738,0.0,0.0,0.0,0.0
131,0.8158140908867116,0.09950273250947762,0.0833046132637487,0.0013785633400620354,0.0,0.0,0.0,0.0
132,0.8087606312374023,0.10255149697654982,0.08662307654490929,0.002064795241138587,0.0,0.0,0.0,0.0
133,0.802368433983588,0.10628470345437571,0.08908653137437963,0.0022603311876566263,0.0,0.0,0.0,0.0
134,0.7961408160259242,0.10998183335788285,0.09127510188049295,0.0026022487356999065,0.0,0.0,0.0,0.0
135,0.7903803680981595,0.11337423312883435,0.09349693251533742,0.0027484662576687116,0.0,0.0,0.0,0.0
136,0.7829730921923247,0.11699259912757928,0.09665245307062686,0.0033818556094691956,0.0,0.0,0.0,0.0
137,0.7754612636421475,0.12034454069397543,0.10013213918660989,0.0040620564772671655,0.0,0.0,0.0,0.0
138,0.7688884542031396,0.12377133356154335,0.1029390190229351,0.004401193212382024,0.0,0.0,0.0,0.0
139,0.7622049552851488,0.12705859355910668,0.10604505693202365,0.004691394223720862,0.0,0.0,0.0,0.0
140,0.7549655946513103,0.12991069249914597,0.10980430432872969,0.005319408520814016,0.0,0.0,0.0,0.0
141,0.7481589856132651,0.13274811021702024,0.11348451597171422,0.005608388198000487,0.0,0.0,0.0,0.0
142,0.7421665610837679,0.1345938307100044,0.1172944788265679,0.00594512937965986,0.0,0.0,0.0,0.0
143,0.7379108838568298,0.13591429267104943,0.11994156318480642,0.006233260287314342,0.0,0.0,0.0,0.0
144,0.7337033250572027,0.1365561559807215,0.12341171315904775,0.00632880580302809,0.0,0.0,0.0,0.0
145,0.7302769260719326,0.13739232004672214,0.1259064583637514,0.006424295517593809,0.0,0.0,0.0,0.0
146,0.7272417651924293,0.13847126940106066,0.12776723592662872,0.006519729479881282,0.0,0.0,0.0,0.0
147,0.723938317847935,0.13961181106192538,0.12988276499489226,0.006567106095247361,0.0,0.0,0.0,0.0
148,0.7217547784640825,0.1407032731871018,0.1309274840717864,0.006614464277029327,0.0,0.0,0.0,0.0
149,0.7206146962991782,0.14141905364003307,0.13135242912026454,0.006613820940524243,0.0,0.0,0.0,0.0
150,0.7188001361271816,0.14269045651222714,0.13180028197773347,0.0067091253828576985,0.0,0.0,0.0,0.0
151,0.7170425821504958,0.14403072136885087,0.13221854948473655,0.00670814699591678,0.0,0.0,0.0,0.0
152,0.7143967737233371,0.14581410038384918,0.13293814683445895,0.006850979058354793,0.0,0.0,0.0,0.0
153,0.7117112741050178,0.14742313110215186,0.13391946373925293,0.0069461310535775,0.0,0.0,0.0,0.0
154,0.7090617715617715,0.14884421134421136,0.1351010101010101,0.006993006993006993,0.0,0.0,0.0,0.0
155,0.70595087855548,0.15051936705174254,0.13634598582661878,0.007183768566158625,0.0,0.0,0.0,0.0
156,0.7024063652241412,0.15243547448088493,0.13778381525325054,0.007374345041723268,0.0,0.0,0.0,0.0
157,0.6994278510473235,0.1545287044220326,0.1384309542280838,0.007612490302560124,0.0,0.0,0.0,0.0
158,0.6964277058795018,0.15675439872037225,0.13911104648344724,0.007706848916678785,0.0,0.0,0.0,0.0
159,0.6930904157379592,0.1596084891946894,0.13945149723810446,0.00784959782924702,0.0,0.0,0.0,0.0
160,0.6898856810695602,0.16188723115675258,0.14028289091261384,0.007944196861073435,0.0,0.0,0.0,0.0
161,0.6853546356814331,0.1646090534979424,0.14185427257322683,0.008182038247397725,0.0,0.0,0.0,0.0
162,0.6810816040245731,0.1672229478063174,0.14313355584578918,0.008561892323320273,0.0,0.0,0.0,0.0
163,0.6766412066131683,0.16953495117470754,0.14502562119307744,0.008798221019046698,0.0,0.0,0.0,0.0
164,0.6730601990530486,0.1717557251908397,0.1461493864141463,0.009034689341965408,0.0,0.0,0.0,0.0
165,0.6682599459250675,0.17443993820007725,0.14798184627269215,0.009318269602162997,0.0,0.0,0.0,0.0
166,0.6633548760490017,0.1775827143821742,0.14927172759718338,0.009790681971640782,0.0,0.0,0.0,0.0
167,0.6591500433651344,0.17967620699624168,0.15095885130577238,0.010214898332851498,0.0,0.0,0.0,0.0
168,0.6546277569103341,0.18246171626697485,0.15246075315419436,0.010449773668496582,0.0,0.0,0.0,0.0
169,0.6509143407122233,0.1850818094321463,0.15327237728585177,0.010731472569778633,0.0,0.0,0.0,0.0
170,0.6472879399884593,0.18700711675322176,0.15464512406231967,0.011059819195999231,0.0,0.0,0.0,0.0
171,0.6442917547568711,0.1886892177589852,0.15563136651931578,0.011387660964827984,0.0,0.0,0.0,0.0
172,0.641313742437338,0.19067511764140976,0.15634303274752712,0.011668107173725151,0.0,0.0,0.0,0.0
173,0.6395527401861983,0.1919090123812266,0.15663691333141377,0.01190133410116134,0.0,0.0,0.0,0.0
174,0.6381345360330103,0.19273582189809038,0.15718261203339412,0.01194703003550523,0.0,0.0,0.0,0.0
175,0.6366906474820144,0.19347721822541966,0.15774580335731414,0.012086330935251799,0.0,0.0,0.0,0.0
176,0.6357142857142857,0.1950143815915628,0.15699904122722916,0.012272291466922339,0.0,0.0,0.0,0.0
177,0.6342983128834356,0.19627108895705522,0.15711273006134968,0.01231786809815951,0.0,0.0,0.0,0.0
178,0.6336496070538624,0.19747939428790492,0.15650757140118843,0.012363427257044278,0.0,0.0,0.0,0.0
179,0.6340295075684997,0.19812224564092737,0.15534585169572715,0.012502395094845756,0.0,0.0,0.0,0.0
180,0.6347313990232691,0.19802738676625492,0.1545532892846883,0.01268792492578761,0.0,0.0,0.0,0.0
181,0.6359938750119629,0.19753086419753085,0.1535553641496794,0.012919896640826873,0.0,0.0,0.0,0.0
182,0.6385380788365863,0.19670876387294298,0.1517412935323383,0.013011863758132415,0.0,0.0,0.0,0.0
183,0.6406369548584545,0.19515110941086458,0.15106159143075745,0.013150344299923488,0.0,0.0,0.0,0.0
184,0.6439567794989481,0.19210174029451138,0.15074584050487666,0.013195639701663799,0.0,0.0,0.0,0.0
185,0.6469744766274734,0.18999139661600228,0.14974667813784534,0.013287448618678902,0.0,0.0,0.0,0.0
186,0.64970374617737,0.1894590978593272,0.14745795107033638,0.013379204892966361,0.0,0.0,0.0,0.0
187,0.6519102196752626,0.18915950334288442,0.1453199617956065,0.013610315186246419,0.0,0.0,0.0,0.0
188,0.654573228947871,0.18803704410922284,0.1436413977468016,0.01374832919610464,0.0,0.0,0.0,0.0
189,0.65635886423288,0.18821283703173466,0.1415413982343116,0.01388690050107373,0.0,0.0,0.0,0.0
190,0.6584144247281053,0.18665331043693953,0.14090822362144628,0.014024041213508873,0.0,0.0,0.0,0.0
191,0.6614995707335687,0.1842506915959172,0.14022703424592198,0.014022703424592197,0.0,0.0,0.0,0.0
192,0.6650138266425097,0.18141508534375894,0.13941069896061792,0.014160389053113379,0.0,0.0,0.0,0.0
193,0.6663013959693173,0.17914145504788223,0.14007337176616322,0.014483777216637286,0.0,0.0,0.0,0.0
194,0.6668730060473311,0.17684872148945288,0.1415646873958383,0.014713585067377744,0.0,0.0,0.0,0.0
195,0.6665873506876695,0.1764146004854138,0.14205491838385761,0.014943130443059059,0.0,0.0,0.0,0.0
196,0.6651760228353949,0.17768791627021885,0.14210275927687915,0.015033301617507136,0.0,0.0,0.0,0.0
197,0.6635113922846406,0.17894686771631071,0.14246301669599962,0.015078723303049041,0.0,0.0,0.0,0.0
198,0.66058099177483,0.18123900537250986,0.14291827128797605,0.015261731564684067,0.0,0.0,0.0,0.0
199,0.6578759800427655,0.18384414350201947,0.14278926110715134,0.015490615348063673,0.0,0.0,0.0,0.0
200,0.6550348953140578,0.18530123913972368,0.14380667521245785,0.015857190333760623,0.0,0.0,0.0,0.0
201,0.6510656476954478,0.1870698248445436,0.14596288033417193,0.015901647125836617,0.0,0.0,0.0,0.0
202,0.6481665955125469,0.18851098145249276,0.14714671979507613,0.016175703239884254,0.0,0.0,0.0,0.0
203,0.6459765754658827,0.1894826686898383,0.14822893451562427,0.01631182132865475,0.0,0.0,0.0,0.0
204,0.6441264275221532,0.19011514950480973,0.14917310335023456,0.016585319622802446,0.0,0.0,0.0,0.0
205,0.6427251622684418,0.19121618420429243,0.14942909935092624,0.016629554176339604,0.0,0.0,0.0,0.0
206,0.6411154774868614,0.19184697694237962,0.1501349367927655,0.016902608777993468,0.0,0.0,0.0,0.0
207,0.6405074075827141,0.19240781937804705,0.15009229895394519,0.0169924740852937,0.0,0.0,0.0,0.0
208,0.6391425732267071,0.19348885629110868,0.15028628211801448,0.017082288364169782,0.0,0.0,0.0,0.0
209,0.6389401466761296,0.19384906553110953,0.1501301159214573,0.017080671871303525,0.0,0.0,0.0,0.0
210,0.6381519837329171,0.19473211330212323,0.14980848347283302,0.017307419492126542,0.0,0.0,0.0,0.0
211,0.6382727143735515,0.19491084519699192,0.14964763751596272,0.017168802913493826,0.0,0.0,0.0,0.0
212,0.6384881025592507,0.19447466767585977,0.1500070958891149,0.017030133875774636,0.0,0.0,0.0,0.0
213,0.6393737287734733,0.19436166690317394,0.14923608154770351,0.017028522775649212,0.0,0.0,0.0,0.0
214,0.640853398930886,0.19400160840153272,0.14820947064667203,0.01693552202090922,0.0,0.0,0.0,0.0
215,0.6411711839553474,0.19336833640792772,0.14852655976538479,0.01693391987134005,0.0,0.0,0.0,0.0
216,0.640928649108705,0.1933897583810109,0.14861222752848835,0.01706936498179583,0.0,0.0,0.0,0.0
217,0.6421983635245708,0.1932554509766826,0.14766116445159155,0.016885021047155085,0.0,0.0,0.0,0.0
218,0.6438881264492925,0.19274998816904074,0.14679854242581988,0.01656334295584686,0.0,0.0,0.0,0.0
219,0.6441143073429221,0.1924205147615443,0.1468584405753217,0.01660673732021196,0.0,0.0,0.0,0.0
220,0.6446621237932992,0.1925989021389362,0.14627105811092184,0.016467915956842702,0.0,0.0,0.0,0.0
221,0.6463068181818182,0.19180871212121212,0.14573863636363638,0.016145833333333335,0.0,0.0,0.0,0.0
222,0.6473095869647594,0.19154982948086396,0.14522546419098142,0.015915119363395226,0.0,0.0,0.0,0.0
223,0.6480007580064431,0.19082812203903735,0.14539511085844228,0.015776009096077317,0.0,0.0,0.0,0.0
224,0.647064393939394,0.1909564393939394,0.14597537878787878,0.016003787878787878,0.0,0.0,0.0,0.0
225,0.6477019927107492,0.19041984190845837,0.14578501443650305,0.016093150944289297,0.0,0.0,0.0,0.0
226,0.6478966545213647,0.19046041735674063,0.1454597075663654,0.016183220555529267,0.0,0.0,0.0,0.0
227,0.6474901830912617,0.1908028575483749,0.14547949094005772,0.016227468420305625,0.0,0.0,0.0,0.0
228,0.6475041400520464,0.190962857818784,0.14539862786846464,0.016134374260704992,0.0,0.0,0.0,0.0
229,0.6471506266256798,0.19073066918893355,0.14580279025774415,0.016315913927642468,0.0,0.0,0.0,0.0
230,0.6461101915346418,0.19148734925514305,0.1461338377867108,0.016268621423504374,0.0,0.0,0.0,0.0
231,0.6450255343294874,0.1920276149044827,0.14668053716663515,0.016266313599394743,0.0,0.0,0.0,0.0
232,0.6441839580280758,0.1927494446282554,0.14661814056813346,0.016448456775535285,0.0,0.0,0.0,0.0
233,0.6428908833254605,0.19333963155408598,0.14700047236655645,0.016674539442607463,9.44733112895607e-05,0.0,0.0,0.0
234,0.6419968828224626,0.1940206867236575,0.14716856373683465,0.016672176828980305,9.445992537665895e-05,4.7229962688329476e-05,0.0,0.0
235,0.640726757904672,0.1947144879660217,0.14728645587541292,0.016894761680037753,0.00023596035865974517,9.438414346389807e-05,4.719207173194903e-05,0.0
236,0.6394115150657802,0.19512425142641582,0.1477813929362946,0.01716414391474513,0.0003300796906681756,0.00014146272457207527,4.715424152402509e-05,0.0
237,0.6376224566691786,0.19583647324792766,0.14812547098718915,0.017473624717407685,0.0005651846269781462,0.0003296910324039186,4.709871891484552e-05,0.0
238,0.6371294117647058,0.19585882352941175,0.14790588235294116,0.017505882352941177,0.0009411764705882353,0.0004235294117647059,0.00023529411764705883,0.0
239,0.6364576964680431,0.19583313737478247,0.14814466444057753,0.017542209471852515,0.0011287212528805907,0.0005173305742369374,0.00037624041762686355,0.0
240,0.6359704790109528,0.19592911201993138,0.147934000846143,0.017298923518074556,0.0017392939406759742,0.0006111032764537207,0.0005170873877685328,0.0
241,0.6352532180776097,0.19590341069247394,0.14812552851639577,0.017241379310344827,0.0021140655830123086,0.0006577092924927182,0.0007046885276707696,0.0
242,0.635190313042662,0.19589806166987375,0.14736940911437554,0.017271319284742105,0.002628244238982494,0.0007039939925845966,0.000891725723940489,4.693293283897311e-05
243,0.6350590883511537,0.19578878259238416,0.1467360720315138,0.017069968111048585,0.0034233727255674356,0.0009379103357719002,0.0009379103357719002,4.689551678859501e-05
244,0.6350730884557722,0.19546476761619191,0.14631746626686656,0.01714767616191904,0.0037481259370314842,0.0009838830584707645,0.0011712893553223389,9.37031484257871e-05
245,0.634108672251603,0.19525436420648665,0.14658117658070857,0.017176019094865914,0.0044929096269948985,0.000982823980905134,0.0013104319745401787,9.360228389572705e-05
246,0.6332351428437836,0.19530555945200356,0.14653761630897275,0.01711319960723804,0.005283583485294805,0.0009819048954972647,0.001449478655257867,9.351475195212044e-05
247,0.6328161510421535,0.19534535937938124,0.14618188615758482,0.016777268903635855,0.006075334143377886,0.0010748668099822413,0.0016356668847555846,9.346667912889055e-05
248,0.6329238099687018,0.1944690988928855,0.14635399635633203,0.01648993319942075,0.006680057924977811,0.0012612696781426635,0.0017284065959732797,9.342738356612322e-05
249,0.6331140043865789,0.19389612207755844,0.14578375099164684,0.01642633813990387,0.007606514536375939,0.0013066405338559896,0.0017732978673759858,9.333146670399925e-05
250,0.6328157784305497,0.19373338928521472,0.14542826502541148,0.01631929873642001,0.008252902503846691,0.0014454236023686297,0.0019116892805520586,9.325313563668579e-05
251,0.633215251235201,0.19339050992821852,0.14496131257574346,0.016127528665983035,0.008809546005406918,0.0014449519903048382,0.001957676890090426,9.322270905192505e-05
252,0.6328347080479053,0.19395125588331236,0.14455473228016216,0.016030569924041196,0.009087096323221026,0.001444615312922317,0.0020038212405051495,9.320098793047206e-05
253,0.6322947231148992,0.19379628335894927,0.14475338829118345,0.015975036095198174,0.00945461319919892,0.001490382376228401,0.002095850216571189,0.0001397233477714126
254,0.6320838183934808,0.19315483119906868,0.14542491268917346,0.015878928987194414,0.00959254947613504,0.0015832363213038416,0.002142025611175786,0.00013969732246798603
255,0.631336405529954,0.19322254806125774,0.14588279104408136,0.015919564306661083,0.00968207419820323,0.0016757436112274822,0.0021412279476795606,0.00013964530093562352
256,0.6313683524868562,0.19262085330107476,0.14609407714139488,0.015912157446610526,0.009910203322011818,0.001721490717908156,0.0021867584795049553,0.0001861071046387196
257,0.6304772536980184,0.19304121313610567,0.146432226253605,0.015954972555586568,0.010000930319099452,0.0017210903339845568,0.0021862498837101124,0.00018606381989022235
258,0.6311113178583058,0.19291063869377123,0.14597385681723032,0.015862678513280923,0.010001395543564218,0.0017211703958691911,0.002232869702749221,0.00018607247522910175
259,0.6307370378981633,0.1930713787491281,0.14601255521971634,0.015996279934898862,0.01004417577307603,0.0017205301092769125,0.002232039060683562,0.0001860032550569635
260,0.6306561875087198,0.1931358415104869,0.1461191461656513,0.015904757475701064,0.009998604845835465,0.001767195275077896,0.00223224666325629,0.0001860205552713575
261,0.6305146204267584,0.19255264748268328,0.1466691460183162,0.01603830598298545,0.01004137418065176,0.0017665380502998465,0.00223141648458928,0.00018595137371577332
262,0.6296812563888115,0.1926865532943035,0.14715175169593903,0.016215965059009387,0.010082706068209274,0.001765635164018214,0.002230275996654586,0.00018585633305454884
263,0.6288674161479142,0.19292948062807766,0.14758896218526432,0.016212951779243704,0.010127287930874291,0.0018117625197435659,0.002276317011985506,0.000185821796896776
264,0.6286271414643205,0.19290589163842334,0.14745345652072983,0.0163424485816426,0.010353312595756534,0.0018570964297321137,0.0022749431264218393,0.0001857096429732114
265,0.6280397252645257,0.19361425654353073,0.14711342119918322,0.016382030814924817,0.010488212363096343,0.0019027287915351773,0.0022739929459810655,0.00018563207722294413
266,0.628038597142327,0.19358879198367043,0.14687326034514753,0.016329560215253294,0.010716273891259974,0.0019020226387084802,0.002365930599369085,0.00018556318426424197
267,0.6272908643808287,0.1939405187212917,0.1474040736788382,0.016192641395629377,0.01071776550828191,0.0019022873845868326,0.002366259917412889,0.00018558901313042267
268,0.6271626698826476,0.19388654390277843,0.14731666589359432,0.016095366204369403,0.010946704392597059,0.0019481423071571037,0.0024583700542696787,0.00018553736258639084
269,0.6266864481431684,0.19407482961657935,0.14734109138114887,0.016180629607306783,0.01108071769669433,0.0019472390931429366,0.002503593119755204,0.0001854513422040892
270,0.6260019459759997,0.1942269378677663,0.14733818282907843,0.016216466663577817,0.011444192188296344,0.002038641523421211,0.002548301904276514,0.00018533104758374646
271,0.6259556132141036,0.1938562757725988,0.14770884492424594,0.016077468377890005,0.011536857712088218,0.002038641523421211,0.0026409674280683873,0.00018533104758374646
272,0.6260012037594334,0.19394416408167045,0.1470901430621788,0.016204453909903237,0.011806102134358072,0.0020834297884161305,0.002685309505069679,0.0001851937589703227
273,0.625,0.19409477971121808,0.14763050721954832,0.016197704553868937,0.012125138837467605,0.0020825620140688633,0.002684191040355424,0.00018511662347278786
274,0.6246590541352688,0.19379594101058667,0.14756599325042763,0.016411631454856457,0.01248208589524294,0.0021265775969673156,0.0027737968656095418,0.00018491979104063612
275,0.6240177498382177,0.19436997319034852,0.14736063603586946,0.016178237958768604,0.012896366829989831,0.0022649533142276045,0.0027271886844781362,0.00018489414810021263
276,0.6246071362543908,0.19379737474579406,0.14706969865039748,0.015899426881124053,0.01317249029395452,0.0024496210020336475,0.0028193751155481603,0.00018487705675725643
277,0.6248787024629177,0.19389122498960307,0.1464350076244166,0.01575712767432189,0.013492906982117277,0.002495263619980592,0.0028649323044221617,0.00018483434222078463
