time,population_size,deaths,births,sex_f,sex_m,bt_pt-O,bt_pt-A,bt_pt-B,bt_pt-AB,btrf_pt-O+,btrf_pt-A+,btrf_pt-B+,btrf_pt-AB+,btrf_pt-O-,btrf_pt-A-,btrf_pt-B-,btrf_pt-AB-,[0.0-10.0),[10.0-20.0),[20.0-30.0),[30.0-40.0),[40.0-50.0),[50.0-60.0),[60.0-70.0),[70.0-80.0),[80.0-90.0),[90.0-100.0),[100.0)
1,20002,282,284,9935,10067,20002,0,0,0,20002,0,0,0,0,0,0,0,3860,3887,3980,4051,3839,385,0,0,0,0,0
2,20003,283,284,9942,10061,20003,0,0,0,20003,0,0,0,0,0,0,0,3745,3862,3934,4014,3760,688,0,0,0,0,0
3,20005,282,284,9922,10083,20005,0,0,0,20005,0,0,0,0,0,0,0,3602,3819,3960,3954,3674,996,0,0,0,0,0
4,20007,282,284,9938,10069,20007,0,0,0,20007,0,0,0,0,0,0,0,3498,3812,3895,3906,3561,1335,0,0,0,0,0
5,20009,282,284,9938,10071,20009,0,0,0,20009,0,0,0,0,0,0,0,3355,3791,3894,3864,3544,1561,0,0,0,0,0
6,20011,282,284,9940,10071,20011,0,0,0,20011,0,0,0,0,0,0,0,3222,3765,3865,3848,3494,1817,0,0,0,0,0
7,20013,282,284,9933,10080,20013,0,0,0,20013,0,0,0,0,0,0,0,3122,3766,3798,3782,3502,2043,0,0,0,0,0
8,20015,282,284,9939,10076,20015,0,0,0,20015,0,0,0,0,0,0,0,3028,3734,3745,3779,3465,2264,0,0,0,0,0
9,20017,282,284,9955,10062,20017,0,0,0,20017,0,0,0,0,0,0,0,2888,3761,3732,3744,3436,2456,0,0,0,0,0
10,20018,283,284,9953,10065,20018,0,0,0,20018,0,0,0,0,0,0,0,2755,3780,3680,3706,3441,2656,0,0,0,0,0
11,20019,283,284,9975,10044,20019,0,0,0,20019,0,0,0,0,0,0,0,2750,3651,3674,3695,3447,2595,207,0,0,0,0
12,20020,283,284,9953,10067,20020,0,0,0,20020,0,0,0,0,0,0,0,2755,3541,3661,3664,3443,2595,361,0,0,0,0
13,20022,283,285,9955,10067,20022,0,0,0,20022,0,0,0,0,0,0,0,2771,3415,3624,3693,3400,2588,531,0,0,0,0
14,20024,283,285,9975,10049,20024,0,0,0,20024,0,0,0,0,0,0,0,2784,3314,3636,3640,3386,2554,710,0,0,0,0
15,20026,282,284,9971,10055,20026,0,0,0,20026,0,0,0,0,0,0,0,2785,3178,3624,3658,3362,2598,821,0,0,0,0
16,20028,282,284,9970,10058,20028,0,0,0,20028,0,0,0,0,0,0,0,2793,3056,3611,3644,3357,2595,972,0,0,0,0
17,20030,282,284,9966,10064,20030,0,0,0,20030,0,0,0,0,0,0,0,2793,2975,3619,3595,3314,2633,1101,0,0,0,0
18,20033,282,285,9975,10058,20033,0,0,0,20033,0,0,0,0,0,0,0,2798,2891,3597,3571,3348,2637,1191,0,0,0,0
19,20035,282,284,9976,10059,20035,0,0,0,20035,0,0,0,0,0,0,0,2802,2764,3618,3569,3330,2652,1300,0,0,0,0
20,20037,283,285,9966,10071,20037,0,0,0,20037,0,0,0,0,0,0,0,2805,2649,3632,3521,3326,2681,1423,0,0,0,0
21,20038,283,284,9973,10065,20038,0,0,0,20038,0,0,0,0,0,0,0,2806,2653,3512,3534,3314,2726,1420,73,0,0,0
22,20039,283,284,9961,10078,20039,0,0,0,20039,0,0,0,0,0,0,0,2807,2667,3401,3529,3309,2739,1448,139,0,0,0
23,20041,283,285,9972,10069,20041,0,0,0,20041,0,0,0,0,0,0,0,2806,2681,3286,3482,3355,2742,1477,212,0,0,0
24,20043,283,285,9972,10071,20043,0,0,0,20043,0,0,0,0,0,0,0,2804,2699,3186,3498,3325,2759,1494,278,0,0,0
25,20045,283,285,9970,10075,20045,0,0,0,20045,0,0,0,0,0,0,0,2808,2705,3072,3489,3370,2745,1547,309,0,0,0
26,20047,283,285,9974,10073,20047,0,0,0,20047,0,0,0,0,0,0,0,2809,2718,2961,3478,3366,2748,1602,365,0,0,0
27,20049,283,285,9983,10066,20049,0,0,0,20049,0,0,0,0,0,0,0,2815,2712,2887,3500,3317,2734,1660,424,0,0,0
28,20051,283,285,10003,10048,20051,0,0,0,20051,0,0,0,0,0,0,0,2812,2722,2805,3484,3281,2787,1692,468,0,0,0
29,20053,283,285,9998,10055,20053,0,0,0,20053,0,0,0,0,0,0,0,2813,2729,2685,3521,3284,2789,1718,514,0,0,0
30,20055,283,285,9999,10056,20055,0,0,0,20055,0,0,0,0,0,0,0,2815,2738,2576,3537,3257,2807,1760,565,0,0,0
31,20057,283,285,10021,10036,20057,0,0,0,20057,0,0,0,0,0,0,0,2819,2740,2577,3417,3278,2822,1794,596,14,0,0
32,20059,283,285,10050,10009,20059,0,0,0,20059,0,0,0,0,0,0,0,2825,2745,2594,3317,3278,2835,1831,606,28,0,0
33,20061,283,285,10043,10018,20061,0,0,0,20061,0,0,0,0,0,0,0,2826,2748,2609,3208,3258,2876,1866,642,28,0,0
34,20063,283,285,10024,10039,20063,0,0,0,20063,0,0,0,0,0,0,0,2825,2749,2634,3107,3279,2863,1901,675,30,0,0
