time,population_size,deaths,births,sex_f,sex_m,bt_pt-O,bt_pt-A,bt_pt-B,bt_pt-AB,btrf_pt-O+,btrf_pt-A+,btrf_pt-B+,btrf_pt-AB+,btrf_pt-O-,btrf_pt-A-,btrf_pt-B-,btrf_pt-AB-,[0.0-10.0),[10.0-20.0),[20.0-30.0),[30.0-40.0),[40.0-50.0),[50.0-60.0),[60.0-70.0),[70.0-80.0),[80.0-90.0),[90.0-100.0),[100.0)
1,20001,376,377,9863,10138,20001,0,0,0,20001,0,0,0,0,0,0,0,3923,3946,3950,3925,3901,356,0,0,0,0,0
2,20002,376,377,9848,10154,20002,0,0,0,20002,0,0,0,0,0,0,0,3850,3945,3911,3868,3755,673,0,0,0,0,0
3,20002,377,377,9838,10164,20002,0,0,0,20002,0,0,0,0,0,0,0,3815,3902,3861,3817,3626,981,0,0,0,0,0
4,20003,376,377,9843,10160,20003,0,0,0,20003,0,0,0,0,0,0,0,3798,3871,3800,3825,3475,1234,0,0,0,0,0
5,20004,376,377,9857,10147,20004,0,0,0,20004,0,0,0,0,0,0,0,3747,3849,3751,3828,3373,1456,0,0,0,0,0
6,20005,376,377,9835,10170,20005,0,0,0,20005,0,0,0,0,0,0,0,3713,3794,3750,3785,3299,1664,0,0,0,0,0
7,20006,376,377,9852,10154,20006,0,0,0,20006,0,0,0,0,0,0,0,3681,3769,3705,3757,3227,1867,0,0,0,0,0
8,20007,376,377,9858,10149,20007,0,0,0,20007,0,0,0,0,0,0,0,3677,3710,3692,3741,3195,1992,0,0,0,0,0
9,20008,376,377,9858,10150,20008,0,0,0,20008,0,0,0,0,0,0,0,3654,3745,3631,3659,3165,2154,0,0,0,0,0
10,20009,376,377,9862,10147,20009,0,0,0,20009,0,0,0,0,0,0,0,3647,3669,3687,3609,3128,2269,0,0,0,0,0
11,20010,376,377,9849,10161,20010,0,0,0,20010,0,0,0,0,0,0,0,3660,3629,3638,3589,3108,2243,143,0,0,0,0
12,20011,376,377,9864,10147,20011,0,0,0,20011,0,0,0,0,0,0,0,3655,3579,3650,3555,3082,2217,273,0,0,0,0
13,20012,376,377,9870,10142,20012,0,0,0,20012,0,0,0,0,0,0,0,3649,3568,3617,3515,3087,2174,402,0,0,0,0
14,20012,377,377,9859,10153,20012,0,0,0,20012,0,0,0,0,0,0,0,3655,3550,3598,3472,3132,2121,484,0,0,0,0
15,20013,376,377,9863,10150,20013,0,0,0,20013,0,0,0,0,0,0,0,3664,3507,3591,3411,3154,2099,587,0,0,0,0
16,20014,376,377,9873,10141,20014,0,0,0,20014,0,0,0,0,0,0,0,3670,3480,3558,3431,3135,2085,655,0,0,0,0
17,20015,376,377,9873,10142,20015,0,0,0,20015,0,0,0,0,0,0,0,3673,3457,3551,3409,3137,2071,717,0,0,0,0
18,20016,376,377,9866,10150,20016,0,0,0,20016,0,0,0,0,0,0,0,3668,3459,3523,3409,3111,2074,772,0,0,0,0
19,20017,376,377,9884,10133,20017,0,0,0,20017,0,0,0,0,0,0,0,3674,3438,3559,3371,3043,2109,823,0,0,0,0
20,20018,376,377,9898,10120,20018,0,0,0,20018,0,0,0,0,0,0,0,3681,3436,3501,3423,3021,2098,858,0,0,0,0
21,20019,376,377,9914,10105,20019,0,0,0,20019,0,0,0,0,0,0,0,3687,3456,3478,3388,2987,2116,879,28,0,0,0
22,20020,376,377,9920,10100,20020,0,0,0,20020,0,0,0,0,0,0,0,3687,3466,3430,3411,2982,2109,874,61,0,0,0
23,20020,377,377,9924,10096,20020,0,0,0,20020,0,0,0,0,0,0,0,3682,3473,3412,3397,2985,2102,892,77,0,0,0
24,20021,376,377,9905,10116,20021,0,0,0,20021,0,0,0,0,0,0,0,3684,3474,3410,3386,2960,2146,869,92,0,0,0
25,20023,376,378,9916,10107,20023,0,0,0,20023,0,0,0,0,0,0,0,3679,3490,3350,3402,2935,2180,873,114,0,0,0
26,20025,376,378,9908,10117,20025,0,0,0,20025,0,0,0,0,0,0,0,3682,3493,3338,3376,2931,2197,891,117,0,0,0
27,20025,377,377,9899,10126,20025,0,0,0,20025,0,0,0,0,0,0,0,3687,3502,3305,3362,2931,2205,897,136,0,0,0
28,20026,376,377,9909,10117,20026,0,0,0,20026,0,0,0,0,0,0,0,3691,3498,3308,3322,2955,2205,903,144,0,0,0
29,20026,377,377,9919,10107,20026,0,0,0,20026,0,0,0,0,0,0,0,3693,3498,3288,3368,2936,2182,902,159,0,0,0
30,20027,377,378,9919,10108,20027,0,0,0,20027,0,0,0,0,0,0,0,3695,3513,3276,3311,2993,2164,914,161,0,0,0
31,20027,377,377,9932,10095,20027,0,0,0,20027,0,0,0,0,0,0,0,3705,3497,3301,3284,2971,2157,942,169,1,0,0
32,20027,377,377,9932,10095,20027,0,0,0,20027,0,0,0,0,0,0,0,3708,3506,3302,3238,2990,2184,940,159,0,0,0
33,20027,377,377,9912,10115,20027,0,0,0,20027,0,0,0,0,0,0,0,3707,3509,3314,3221,2965,2185,969,157,0,0,0
34,20027,377,377,9914,10113,20027,0,0,0,20027,0,0,0,0,0,0,0,3712,3521,3317,3216,2958,2159,987,155,2,0,0
35,20027,377,377,9913,10114,20027,0,0,0,20027,0,0,0,0,0,0,0,3711,3532,3335,3172,2968,2129,1010,168,2,0,0
36,20028,377,378,9919,10109,20028,0,0,0,20028,0,0,0,0,0,0,0,3713,3538,3335,3160,2954,2154,1011,162,1,0,0
37,20029,377,378,9908,10121,20029,0,0,0,20029,0,0,0,0,0,0,0,3716,3543,3347,3132,2971,2140,1026,149,5,0,0
38,20029,377,377,9899,10130,20029,0,0,0,20029,0,0,0,0,0,0,0,3722,3541,3352,3137,2923,2159,1020,172,3,0,0
39,20029,377,377,9935,10094,20029,0,0,0,20029,0,0,0,0,0,0,0,3718,3546,3356,3115,2953,2142,1016,182,1,0,0
40,20029,377,377,9923,10106,20029,0,0,0,20029,0,0,0,0,0,0,0,3717,3544,3370,3107,2911,2194,1002,184,0,0,0
41,20029,377,377,9917,10112,20029,0,0,0,20029,0,0,0,0,0,0,0,3712,3545,3371,3130,2874,2211,980,205,1,0,0
42,20030,377,378,9913,10117,20030,0,0,0,20030,0,0,0,0,0,0,0,3710,3555,3379,3129,2855,2205,992,204,1,0,0
43,20031,377,378,9920,10111,20031,0,0,0,20031,0,0,0,0,0,0,0,3704,3554,3389,3143,2846,2191,990,213,1,0,0
44,20031,377,377,9899,10132,20031,0,0,0,20031,0,0,0,0,0,0,0,3703,3565,3404,3152,2839,2200,959,207,2,0,0
45,20032,377,378,9895,10137,20032,0,0,0,20032,0,0,0,0,0,0,0,3709,3555,3417,3162,2799,2226,953,207,4,0,0
46,20032,377,377,9895,10137,20032,0,0,0,20032,0,0,0,0,0,0,0,3706,3565,3424,3168,2774,2221,973,199,2,0,0
47,20032,377,377,9912,10120,20032,0,0,0,20032,0,0,0,0,0,0,0,3696,3572,3421,3173,2751,2238,981,199,1,0,0
48,20032,377,377,9889,10143,20032,0,0,0,20032,0,0,0,0,0,0,0,3703,3573,3407,3175,2766,2192,1003,211,2,0,0
49,20033,377,378,9904,10129,20033,0,0,0,20033,0,0,0,0,0,0,0,3705,3572,3414,3185,2755,2217,978,203,4,0,0
50,20034,377,378,9913,10121,20034,0,0,0,20034,0,0,0,0,0,0,0,3706,3562,3415,3205,2763,2165,1005,209,4,0,0
51,20034,377,377,9906,10128,20034,0,0,0,20034,0,0,0,0,0,0,0,3698,3562,3414,3205,2772,2149,1038,194,2,0,0
52,20034,377,377,9906,10128,20034,0,0,0,20034,0,0,0,0,0,0,0,3694,3569,3422,3218,2780,2118,1037,194,2,0,0
53,20034,377,377,9880,10154,20034,0,0,0,20034,0,0,0,0,0,0,0,3687,3567,3424,3235,2777,2111,1054,179,0,0,0
54,20035,377,378,9872,10163,20035,0,0,0,20035,0,0,0,0,0,0,0,3688,3560,3422,3246,2784,2093,1064,177,1,0,0
55,20035,377,377,9863,10172,20035,0,0,0,20035,0,0,0,0,0,0,0,3691,3562,3417,3245,2794,2078,1039,205,4,0,0
56,20035,377,377,9865,10170,20035,0,0,0,20035,0,0,0,0,0,0,0,3698,3558,3415,3235,2809,2052,1061,206,1,0,0
57,20035,377,377,9866,10169,20035,0,0,0,20035,0,0,0,0,0,0,0,3702,3543,3424,3237,2806,2047,1062,213,1,0,0
58,20036,377,378,9864,10172,20036,0,0,0,20036,0,0,0,0,0,0,0,3711,3545,3421,3230,2808,2054,1034,232,1,0,0
59,20036,377,377,9870,10166,20036,0,0,0,20036,0,0,0,0,0,0,0,3716,3540,3427,3229,2812,2054,1037,219,2,0,0
60,20036,377,377,9906,10130,20036,0,0,0,20036,0,0,0,0,0,0,0,3711,3548,3415,3239,2830,2055,1020,217,1,0,0
61,20037,377,378,9913,10124,20037,0,0,0,20037,0,0,0,0,0,0,0,3711,3550,3415,3235,2827,2053,1024,221,1,0,0
62,20037,377,377,9896,10141,20037,0,0,0,20037,0,0,0,0,0,0,0,3709,3544,3419,3248,2822,2060,1000,233,2,0,0
63,20038,377,378,9902,10136,20038,0,0,0,20038,0,0,0,0,0,0,0,3713,3553,3406,3247,2831,2082,965,240,1,0,0
64,20039,377,378,9917,10122,20039,0,0,0,20039,0,0,0,0,0,0,0,3715,3556,3413,3225,2838,2095,963,230,4,0,0
65,20040,377,378,9907,10133,20040,0,0,0,20040,0,0,0,0,0,0,0,3721,3551,3413,3214,2842,2111,956,230,2,0,0
66,20041,377,378,9930,10111,20041,0,0,0,20041,0,0,0,0,0,0,0,3718,3552,3403,3222,2849,2113,945,237,2,0,0
67,20042,377,378,9931,10111,20042,0,0,0,20042,0,0,0,0,0,0,0,3713,3558,3398,3225,2844,2111,946,245,2,0,0
68,20043,377,378,9953,10090,20043,0,0,0,20043,0,0,0,0,0,0,0,3713,3573,3397,3233,2830,2111,964,220,2,0,0
69,20044,377,378,9973,10071,20044,0,0,0,20044,0,0,0,0,0,0,0,3714,3569,3388,3245,2815,2127,971,213,2,0,0
70,20045,377,378,9967,10078,20045,0,0,0,20045,0,0,0,0,0,0,0,3706,3563,3408,3232,2821,2129,978,206,2,0,0
71,20046,377,378,9952,10094,20046,0,0,0,20046,0,0,0,0,0,0,0,3711,3558,3411,3230,2809,2122,992,212,1,0,0
72,20047,377,378,9953,10094,20047,0,0,0,20047,0,0,0,0,0,0,0,3706,3574,3402,3227,2819,2117,1015,185,2,0,0
73,20048,377,378,9959,10089,20048,0,0,0,20048,0,0,0,0,0,0,0,3702,3581,3404,3223,2834,2126,992,183,3,0,0
74,20049,377,378,9950,10099,20049,0,0,0,20049,0,0,0,0,0,0,0,3705,3584,3405,3226,2823,2147,973,184,2,0,0
75,20050,377,378,9956,10094,20050,0,0,0,20050,0,0,0,0,0,0,0,3710,3594,3403,3236,2809,2148,964,186,0,0,0
