time,population_size,deaths,births,sex_f,sex_m,bt_pt-O,bt_pt-A,bt_pt-B,bt_pt-AB,btrf_pt-O+,btrf_pt-A+,btrf_pt-B+,btrf_pt-AB+,btrf_pt-O-,btrf_pt-A-,btrf_pt-B-,btrf_pt-AB-,[0.0-10.0),[10.0-20.0),[20.0-30.0),[30.0-40.0),[40.0-50.0),[50.0-60.0),[60.0-70.0),[70.0-80.0),[80.0-90.0),[90.0-100.0),[100.0)
1,20002,184,186,9963,10039,20002,0,0,0,20002,0,0,0,0,0,0,0,3763,4104,3924,3981,3886,344,0,0,0,0,0
2,20004,184,186,9961,10043,20004,0,0,0,20004,0,0,0,0,0,0,0,3524,4119,3864,3960,3840,697,0,0,0,0,0
3,20007,184,187,9974,10033,20007,0,0,0,20007,0,0,0,0,0,0,0,3253,4130,3861,3976,3742,1045,0,0,0,0,0
4,20009,184,186,9976,10033,20009,0,0,0,20009,0,0,0,0,0,0,0,3010,4130,3840,3958,3699,1372,0,0,0,0,0
5,20011,184,186,9974,10037,20011,0,0,0,20011,0,0,0,0,0,0,0,2818,4045,3884,3947,3604,1713,0,0,0,0,0
6,20013,184,186,9959,10054,20013,0,0,0,20013,0,0,0,0,0,0,0,2603,4054,3838,3941,3564,2013,0,0,0,0,0
7,20015,184,186,9967,10048,20015,0,0,0,20015,0,0,0,0,0,0,0,2408,3991,3848,3955,3559,2254,0,0,0,0,0
8,20017,184,186,9965,10052,20017,0,0,0,20017,0,0,0,0,0,0,0,2230,3932,3851,3935,3567,2502,0,0,0,0,0
9,20018,185,186,9957,10061,20018,0,0,0,20018,0,0,0,0,0,0,0,2011,3892,3886,3895,3557,2777,0,0,0,0,0
10,20020,184,186,9949,10071,20020,0,0,0,20020,0,0,0,0,0,0,0,1840,3832,3931,3832,3558,3027,0,0,0,0,0
11,20022,184,186,9974,10048,20022,0,0,0,20022,0,0,0,0,0,0,0,1839,3631,3965,3749,3614,2998,226,0,0,0,0
12,20024,184,186,9974,10050,20024,0,0,0,20024,0,0,0,0,0,0,0,1839,3410,3991,3695,3608,3039,442,0,0,0,0
13,20027,184,187,9979,10048,20027,0,0,0,20027,0,0,0,0,0,0,0,1832,3151,4006,3704,3646,3021,667,0,0,0,0
14,20030,184,187,9971,10059,20030,0,0,0,20030,0,0,0,0,0,0,0,1832,2929,4009,3695,3647,3008,910,0,0,0,0
