time,population_size,deaths,births,sex_f,sex_m,bt_pt-O,bt_pt-A,bt_pt-B,bt_pt-AB,btrf_pt-O+,btrf_pt-A+,btrf_pt-B+,btrf_pt-AB+,btrf_pt-O-,btrf_pt-A-,btrf_pt-B-,btrf_pt-AB-,[0.0-10.0),[10.0-20.0),[20.0-30.0),[30.0-40.0),[40.0-50.0),[50.0-60.0),[60.0-70.0),[70.0-80.0),[80.0-90.0),[90.0-100.0),[100.0)
1,20003,263,266,9994,10009,20003,0,0,0,20003,0,0,0,0,0,0,0,3844,3986,3911,3974,3900,388,0,0,0,0,0
2,20004,264,265,10003,10001,20004,0,0,0,20004,0,0,0,0,0,0,0,3696,3997,3857,3920,3782,752,0,0,0,0,0
3,20006,263,265,10000,10006,20006,0,0,0,20006,0,0,0,0,0,0,0,3522,4022,3806,3885,3687,1084,0,0,0,0,0
4,20008,263,265,10008,10000,20008,0,0,0,20008,0,0,0,0,0,0,0,3375,4001,3746,3861,3636,1389,0,0,0,0,0
5,20009,264,265,10006,10003,20009,0,0,0,20009,0,0,0,0,0,0,0,3252,3922,3759,3846,3581,1649,0,0,0,0,0
6,20010,264,265,10016,9994,20010,0,0,0,20010,0,0,0,0,0,0,0,3129,3878,3776,3815,3538,1874,0,0,0,0,0
7,20012,263,265,10013,9999,20012,0,0,0,20012,0,0,0,0,0,0,0,3005,3859,3804,3779,3442,2123,0,0,0,0,0
8,20014,263,265,10017,9997,20014,0,0,0,20014,0,0,0,0,0,0,0,2864,3848,3815,3708,3423,2356,0,0,0,0,0
9,20016,263,265,10028,9988,20016,0,0,0,20016,0,0,0,0,0,0,0,2728,3823,3805,3667,3436,2557,0,0,0,0,0
10,20019,263,266,10006,10013,20019,0,0,0,20019,0,0,0,0,0,0,0,2596,3800,3802,3647,3381,2793,0,0,0,0,0
11,20021,264,266,10011,10010,20021,0,0,0,20021,0,0,0,0,0,0,0,2591,3652,3785,3631,3377,2754,231,0,0,0,0
12,20024,263,266,10037,9987,20024,0,0,0,20024,0,0,0,0,0,0,0,2593,3514,3804,3608,3369,2690,446,0,0,0,0
13,20026,264,266,10031,9995,20026,0,0,0,20026,0,0,0,0,0,0,0,2595,3357,3837,3587,3347,2672,631,0,0,0,0
14,20028,264,266,10027,10001,20028,0,0,0,20028,0,0,0,0,0,0,0,2606,3214,3838,3556,3354,2678,782,0,0,0,0
15,20030,264,266,10012,10018,20030,0,0,0,20030,0,0,0,0,0,0,0,2607,3116,3756,3582,3368,2681,920,0,0,0,0
16,20032,264,266,10003,10029,20032,0,0,0,20032,0,0,0,0,0,0,0,2614,2994,3727,3599,3392,2657,1049,0,0,0,0
17,20034,264,266,9999,10035,20034,0,0,0,20034,0,0,0,0,0,0,0,2622,2881,3721,3629,3367,2638,1176,0,0,0,0
18,20036,264,266,9987,10049,20036,0,0,0,20036,0,0,0,0,0,0,0,2623,2746,3721,3658,3327,2656,1305,0,0,0,0
19,20038,264,266,9996,10042,20038,0,0,0,20038,0,0,0,0,0,0,0,2626,2631,3705,3662,3295,2685,1434,0,0,0,0
20,20040,264,266,9980,10060,20040,0,0,0,20040,0,0,0,0,0,0,0,2622,2503,3691,3672,3303,2668,1581,0,0,0,0
21,20042,264,266,9987,10055,20042,0,0,0,20042,0,0,0,0,0,0,0,2625,2511,3542,3672,3308,2703,1578,103,0,0,0
22,20044,264,266,9977,10067,20044,0,0,0,20044,0,0,0,0,0,0,0,2623,2523,3409,3691,3297,2736,1580,185,0,0,0
23,20046,264,266,9997,10049,20046,0,0,0,20046,0,0,0,0,0,0,0,2632,2518,3267,3724,3278,2758,1603,266,0,0,0
24,20048,264,266,9990,10058,20048,0,0,0,20048,0,0,0,0,0,0,0,2635,2535,3135,3721,3264,2781,1638,339,0,0,0
25,20050,264,266,10006,10044,20050,0,0,0,20050,0,0,0,0,0,0,0,2634,2543,3035,3652,3294,2803,1677,412,0,0,0
26,20052,264,266,9997,10055,20052,0,0,0,20052,0,0,0,0,0,0,0,2634,2550,2919,3631,3326,2844,1691,457,0,0,0
27,20054,264,266,10006,10048,20054,0,0,0,20054,0,0,0,0,0,0,0,2644,2551,2812,3613,3377,2836,1717,504,0,0,0
28,20056,264,266,10001,10055,20056,0,0,0,20056,0,0,0,0,0,0,0,2643,2558,2686,3614,3423,2808,1766,558,0,0,0
