time,population_size,deaths,births,sex_f,sex_m,bt_pt-O,bt_pt-A,bt_pt-B,bt_pt-AB,btrf_pt-O+,btrf_pt-A+,btrf_pt-B+,btrf_pt-AB+,btrf_pt-O-,btrf_pt-A-,btrf_pt-B-,btrf_pt-AB-,[0.0-10.0),[10.0-20.0),[20.0-30.0),[30.0-40.0),[40.0-50.0),[50.0-60.0),[60.0-70.0),[70.0-80.0),[80.0-90.0),[90.0-100.0),[100.0)
1,20002,282,284,9952,10050,20002,0,0,0,20002,0,0,0,0,0,0,0,3832,3986,3937,3954,3910,383,0,0,0,0,0
2,20004,282,284,9944,10060,20004,0,0,0,20004,0,0,0,0,0,0,0,3696,3964,3913,3918,3787,726,0,0,0,0,0
3,20006,282,284,9945,10061,20006,0,0,0,20006,0,0,0,0,0,0,0,3570,3940,3891,3853,3726,1026,0,0,0,0,0
4,20008,282,284,9956,10052,20008,0,0,0,20008,0,0,0,0,0,0,0,3463,3895,3835,3819,3674,1322,0,0,0,0,0
5,20010,282,284,9938,10072,20010,0,0,0,20010,0,0,0,0,0,0,0,3325,3888,3853,3757,3627,1560,0,0,0,0,0
6,20012,282,284,9965,10047,20012,0,0,0,20012,0,0,0,0,0,0,0,3198,3882,3829,3759,3541,1803,0,0,0,0,0
7,20014,282,284,9973,10041,20014,0,0,0,20014,0,0,0,0,0,0,0,3105,3863,3767,3774,3497,2008,0,0,0,0,0
8,20015,283,284,9978,10037,20015,0,0,0,20015,0,0,0,0,0,0,0,2994,3812,3800,3737,3451,2221,0,0,0,0,0
9,20017,282,284,9981,10036,20017,0,0,0,20017,0,0,0,0,0,0,0,2877,3801,3761,3725,3379,2474,0,0,0,0,0
10,20018,283,284,9989,10029,20018,0,0,0,20018,0,0,0,0,0,0,0,2779,3738,3796,3725,3324,2656,0,0,0,0,0
11,20020,282,284,9991,10029,20020,0,0,0,20020,0,0,0,0,0,0,0,2784,3618,3784,3687,3338,2613,196,0,0,0,0
12,20022,282,284,10000,10022,20022,0,0,0,20022,0,0,0,0,0,0,0,2789,3497,3775,3660,3327,2587,387,0,0,0,0
13,20024,282,284,10007,10017,20024,0,0,0,20024,0,0,0,0,0,0,0,2786,3400,3746,3656,3308,2595,533,0,0,0,0
14,20026,282,284,10017,10009,20026,0,0,0,20026,0,0,0,0,0,0,0,2788,3298,3717,3609,3327,2602,685,0,0,0,0
15,20028,283,285,10034,9994,20028,0,0,0,20028,0,0,0,0,0,0,0,2787,3166,3704,3642,3283,2652,794,0,0,0,0
16,20029,283,284,10012,10017,20029,0,0,0,20029,0,0,0,0,0,0,0,2795,3049,3695,3634,3287,2639,930,0,0,0,0
17,20030,283,284,10025,10005,20030,0,0,0,20030,0,0,0,0,0,0,0,2794,2969,3690,3576,3325,2630,1046,0,0,0,0
18,20032,282,284,10033,9999,20032,0,0,0,20032,0,0,0,0,0,0,0,2796,2866,3648,3619,3310,2626,1167,0,0,0,0
19,20034,283,285,10048,9986,20034,0,0,0,20034,0,0,0,0,0,0,0,2797,2767,3659,3588,3324,2596,1303,0,0,0,0
20,20035,283,284,10052,9983,20035,0,0,0,20035,0,0,0,0,0,0,0,2804,2675,3599,3629,3350,2558,1420,0,0,0,0
21,20036,283,284,10049,9987,20036,0,0,0,20036,0,0,0,0,0,0,0,2802,2689,3489,3639,3317,2593,1451,56,0,0,0
22,20037,283,284,10048,9989,20037,0,0,0,20037,0,0,0,0,0,0,0,2800,2699,3368,3635,3326,2607,1472,130,0,0,0
23,20039,283,285,10035,10004,20039,0,0,0,20039,0,0,0,0,0,0,0,2802,2698,3280,3596,3336,2621,1527,179,0,0,0
24,20040,283,284,10037,10003,20040,0,0,0,20040,0,0,0,0,0,0,0,2804,2710,3192,3582,3297,2647,1564,244,0,0,0
25,20042,283,285,10040,10002,20042,0,0,0,20042,0,0,0,0,0,0,0,2806,2712,3073,3576,3341,2633,1611,290,0,0,0
26,20044,283,285,10036,10008,20044,0,0,0,20044,0,0,0,0,0,0,0,2811,2729,2954,3577,3335,2670,1623,345,0,0,0
27,20046,283,285,10027,10019,20046,0,0,0,20046,0,0,0,0,0,0,0,2808,2735,2889,3573,3285,2718,1639,399,0,0,0
28,20048,283,285,10027,10021,20048,0,0,0,20048,0,0,0,0,0,0,0,2810,2738,2792,3541,3336,2728,1657,446,0,0,0
29,20050,283,285,10006,10044,20050,0,0,0,20050,0,0,0,0,0,0,0,2812,2735,2703,3543,3328,2760,1660,509,0,0,0
30,20052,283,285,9999,10053,20052,0,0,0,20052,0,0,0,0,0,0,0,2819,2734,2614,3496,3371,2810,1654,554,0,0,0
31,20054,283,285,9984,10070,20054,0,0,0,20054,0,0,0,0,0,0,0,2822,2733,2633,3391,3378,2796,1711,577,13,0,0
32,20056,283,285,9977,10079,20056,0,0,0,20056,0,0,0,0,0,0,0,2825,2732,2647,3278,3393,2826,1740,594,21,0,0
33,20058,283,285,9984,10074,20058,0,0,0,20058,0,0,0,0,0,0,0,2825,2748,2646,3189,3357,2866,1766,637,24,0,0
34,20060,283,285,9980,10080,20060,0,0,0,20060,0,0,0,0,0,0,0,2824,2755,2649,3106,3362,2850,1818,671,25,0,0
35,20062,283,285,9965,10097,20062,0,0,0,20062,0,0,0,0,0,0,0,2824,2757,2657,2993,3359,2913,1828,710,21,0,0
36,20064,283,285,9984,10080,20064,0,0,0,20064,0,0,0,0,0,0,0,2829,2755,2677,2881,3358,2907,1887,748,22,0,0
37,20066,283,285,9988,10078,20066,0,0,0,20066,0,0,0,0,0,0,0,2834,2752,2676,2816,3364,2875,1953,765,31,0,0
38,20068,283,285,9992,10076,20068,0,0,0,20068,0,0,0,0,0,0,0,2835,2757,2686,2726,3344,2904,1982,791,43,0,0
39,20070,283,285,9993,10077,20070,0,0,0,20070,0,0,0,0,0,0,0,2829,2764,2689,2629,3357,2912,2022,824,44,0,0
40,20072,283,285,9975,10097,20072,0,0,0,20072,0,0,0,0,0,0,0,2829,2770,2689,2550,3320,2948,2079,837,50,0,0
41,20074,283,285,9988,10086,20074,0,0,0,20074,0,0,0,0,0,0,0,2827,2776,2687,2573,3224,2981,2076,869,61,0,0
42,20076,283,285,9991,10085,20076,0,0,0,20076,0,0,0,0,0,0,0,2830,2783,2688,2591,3122,3001,2106,903,52,0,0
43,20078,283,285,9996,10082,20078,0,0,0,20078,0,0,0,0,0,0,0,2830,2779,2706,2595,3027,2992,2155,938,56,0,0
44,20080,283,285,10009,10071,20080,0,0,0,20080,0,0,0,0,0,0,0,2830,2785,2709,2599,2942,2994,2160,997,64,0,0
45,20082,283,285,9988,10094,20082,0,0,0,20082,0,0,0,0,0,0,0,2829,2786,2715,2607,2843,3013,2196,1015,78,0,0
46,20084,283,285,9999,10085,20084,0,0,0,20084,0,0,0,0,0,0,0,2829,2789,2721,2629,2727,3033,2233,1037,86,0,0
47,20086,283,285,10011,10075,20086,0,0,0,20086,0,0,0,0,0,0,0,2828,2792,2721,2638,2676,3043,2189,1111,88,0,0
