time,population_size,deaths,births,sex_f,sex_m,bt_pt-O,bt_pt-A,bt_pt-B,bt_pt-AB,btrf_pt-O+,btrf_pt-A+,btrf_pt-B+,btrf_pt-AB+,btrf_pt-O-,btrf_pt-A-,btrf_pt-B-,btrf_pt-AB-,[0.0-10.0),[10.0-20.0),[20.0-30.0),[30.0-40.0),[40.0-50.0),[50.0-60.0),[60.0-70.0),[70.0-80.0),[80.0-90.0),[90.0-100.0),[100.0)
1,20002,263,265,10030,9972,20002,0,0,0,20002,0,0,0,0,0,0,0,3898,3976,3914,3951,3924,339,0,0,0,0,0
2,20005,263,266,10037,9968,20005,0,0,0,20005,0,0,0,0,0,0,0,3749,3947,3910,3885,3808,706,0,0,0,0,0
3,20007,263,265,10041,9966,20007,0,0,0,20007,0,0,0,0,0,0,0,3611,3908,3924,3813,3740,1011,0,0,0,0,0
4,20009,263,265,10043,9966,20009,0,0,0,20009,0,0,0,0,0,0,0,3419,3931,3932,3762,3642,1323,0,0,0,0,0
5,20012,263,266,10015,9997,20012,0,0,0,20012,0,0,0,0,0,0,0,3290,3930,3854,3778,3542,1618,0,0,0,0,0
6,20015,263,266,10035,9980,20015,0,0,0,20015,0,0,0,0,0,0,0,3166,3895,3870,3726,3468,1890,0,0,0,0,0
7,20018,263,266,10027,9991,20018,0,0,0,20018,0,0,0,0,0,0,0,3019,3893,3862,3711,3407,2126,0,0,0,0,0
8,20020,264,266,10012,10008,20020,0,0,0,20020,0,0,0,0,0,0,0,2907,3863,3794,3730,3398,2328,0,0,0,0,0
9,20023,263,266,10030,9993,20023,0,0,0,20023,0,0,0,0,0,0,0,2724,3871,3821,3677,3423,2507,0,0,0,0,0
10,20025,264,266,10028,9997,20025,0,0,0,20025,0,0,0,0,0,0,0,2596,3835,3801,3652,3422,2719,0,0,0,0,0
11,20027,264,266,10025,10002,20027,0,0,0,20027,0,0,0,0,0,0,0,2599,3703,3790,3647,3389,2701,198,0,0,0,0
12,20029,264,266,10031,9998,20029,0,0,0,20029,0,0,0,0,0,0,0,2600,3570,3769,3677,3348,2655,410,0,0,0,0
13,20031,264,266,10030,10001,20031,0,0,0,20031,0,0,0,0,0,0,0,2609,3437,3745,3704,3296,2652,588,0,0,0,0
14,20033,264,266,10030,10003,20033,0,0,0,20033,0,0,0,0,0,0,0,2613,3264,3760,3737,3280,2624,755,0,0,0,0
15,20035,264,266,10013,10022,20035,0,0,0,20035,0,0,0,0,0,0,0,2613,3159,3773,3677,3317,2592,904,0,0,0,0
16,20037,264,266,9997,10040,20037,0,0,0,20037,0,0,0,0,0,0,0,2612,3046,3750,3699,3285,2600,1045,0,0,0,0
17,20039,264,266,10004,10035,20039,0,0,0,20039,0,0,0,0,0,0,0,2614,2902,3750,3712,3289,2615,1157,0,0,0,0
18,20041,264,266,10001,10040,20041,0,0,0,20041,0,0,0,0,0,0,0,2618,2799,3729,3647,3342,2628,1278,0,0,0,0
19,20043,264,266,9994,10049,20043,0,0,0,20043,0,0,0,0,0,0,0,2618,2637,3749,3669,3318,2677,1375,0,0,0,0
20,20045,264,266,9981,10064,20045,0,0,0,20045,0,0,0,0,0,0,0,2622,2523,3718,3661,3309,2693,1519,0,0,0,0
21,20047,264,266,9979,10068,20047,0,0,0,20047,0,0,0,0,0,0,0,2629,2526,3590,3657,3326,2695,1543,81,0,0,0
22,20049,264,266,9994,10055,20049,0,0,0,20049,0,0,0,0,0,0,0,2634,2529,3466,3642,3365,2666,1575,172,0,0,0
23,20051,264,266,9993,10058,20051,0,0,0,20051,0,0,0,0,0,0,0,2632,2536,3343,3621,3401,2666,1611,241,0,0,0
24,20053,264,266,9997,10056,20053,0,0,0,20053,0,0,0,0,0,0,0,2634,2538,3183,3639,3434,2690,1613,322,0,0,0
25,20055,264,266,10006,10049,20055,0,0,0,20055,0,0,0,0,0,0,0,2637,2543,3082,3650,3384,2742,1634,383,0,0,0
26,20057,264,266,9999,10058,20057,0,0,0,20057,0,0,0,0,0,0,0,2637,2544,2965,3640,3432,2727,1658,454,0,0,0
27,20059,264,266,10020,10039,20059,0,0,0,20059,0,0,0,0,0,0,0,2637,2550,2839,3633,3448,2758,1696,498,0,0,0
28,20061,264,266,10035,10026,20061,0,0,0,20061,0,0,0,0,0,0,0,2636,2557,2735,3629,3395,2820,1735,554,0,0,0
29,20064,264,267,10048,10016,20064,0,0,0,20064,0,0,0,0,0,0,0,2636,2562,2577,3657,3435,2831,1776,590,0,0,0
30,20066,264,266,10058,10008,20066,0,0,0,20066,0,0,0,0,0,0,0,2634,2571,2469,3638,3435,2840,1828,651,0,0,0
31,20068,264,266,10069,9999,20068,0,0,0,20068,0,0,0,0,0,0,0,2632,2582,2473,3520,3443,2867,1849,682,20,0,0
32,20070,264,266,10055,10015,20070,0,0,0,20070,0,0,0,0,0,0,0,2633,2591,2473,3408,3421,2935,1835,745,29,0,0
33,20072,264,266,10053,10019,20072,0,0,0,20072,0,0,0,0,0,0,0,2639,2583,2487,3288,3410,2980,1873,775,37,0,0
34,20074,264,266,10078,9996,20074,0,0,0,20074,0,0,0,0,0,0,0,2638,2591,2492,3125,3442,3019,1913,805,49,0,0
