time,population_size,deaths,births,sex_f,sex_m,bt_pt-O,bt_pt-A,bt_pt-B,bt_pt-AB,btrf_pt-O+,btrf_pt-A+,btrf_pt-B+,btrf_pt-AB+,btrf_pt-O-,btrf_pt-A-,btrf_pt-B-,btrf_pt-AB-,[0.0-10.0),[10.0-20.0),[20.0-30.0),[30.0-40.0),[40.0-50.0),[50.0-60.0),[60.0-70.0),[70.0-80.0),[80.0-90.0),[90.0-100.0),[100.0)
1,20003,263,266,9996,10007,20003,0,0,0,20003,0,0,0,0,0,0,0,3809,3961,3951,3997,3893,392,0,0,0,0,0
2,20005,263,265,9991,10014,20005,0,0,0,20005,0,0,0,0,0,0,0,3620,3993,3897,3976,3778,741,0,0,0,0,0
3,20008,263,266,9985,10023,20008,0,0,0,20008,0,0,0,0,0,0,0,3473,3945,3869,3960,3657,1104,0,0,0,0,0
4,20010,263,265,9993,10017,20010,0,0,0,20010,0,0,0,0,0,0,0,3348,3894,3884,3870,3648,1366,0,0,0,0,0
5,20012,263,265,9999,10013,20012,0,0,0,20012,0,0,0,0,0,0,0,3214,3880,3867,3831,3592,1628,0,0,0,0,0
6,20014,263,265,10006,10008,20014,0,0,0,20014,0,0,0,0,0,0,0,3037,3892,3860,3795,3549,1881,0,0,0,0,0
7,20016,264,266,10005,10011,20016,0,0,0,20016,0,0,0,0,0,0,0,2909,3880,3851,3722,3532,2122,0,0,0,0,0
8,20018,263,265,9998,10020,20018,0,0,0,20018,0,0,0,0,0,0,0,2788,3855,3828,3683,3535,2329,0,0,0,0,0
9,20020,264,266,10015,10005,20020,0,0,0,20020,0,0,0,0,0,0,0,2674,3800,3831,3719,3464,2532,0,0,0,0,0
10,20022,264,266,10020,10002,20022,0,0,0,20022,0,0,0,0,0,0,0,2595,3734,3809,3719,3420,2745,0,0,0,0,0
11,20025,263,266,10022,10003,20025,0,0,0,20025,0,0,0,0,0,0,0,2601,3600,3777,3687,3412,2735,213,0,0,0,0
12,20027,264,266,10013,10014,20027,0,0,0,20027,0,0,0,0,0,0,0,2610,3433,3813,3657,3420,2691,403,0,0,0,0
13,20029,264,266,10024,10005,20029,0,0,0,20029,0,0,0,0,0,0,0,2608,3308,3769,3654,3433,2632,625,0,0,0,0
14,20031,264,266,10049,9982,20031,0,0,0,20031,0,0,0,0,0,0,0,2615,3206,3723,3672,3393,2653,769,0,0,0,0
15,20033,264,266,10038,9995,20033,0,0,0,20033,0,0,0,0,0,0,0,2616,3093,3715,3679,3361,2668,901,0,0,0,0
16,20035,264,266,10034,10001,20035,0,0,0,20035,0,0,0,0,0,0,0,2617,2928,3726,3677,3349,2685,1053,0,0,0,0
17,20037,264,266,10032,10005,20037,0,0,0,20037,0,0,0,0,0,0,0,2622,2812,3727,3676,3304,2726,1170,0,0,0,0
18,20039,264,266,10028,10011,20039,0,0,0,20039,0,0,0,0,0,0,0,2624,2698,3706,3674,3290,2772,1275,0,0,0,0
19,20041,264,266,10021,10020,20041,0,0,0,20041,0,0,0,0,0,0,0,2628,2592,3663,3691,3347,2741,1379,0,0,0,0
20,20043,264,266,10019,10024,20043,0,0,0,20043,0,0,0,0,0,0,0,2627,2512,3614,3686,3362,2731,1511,0,0,0,0
21,20045,264,266,10003,10042,20045,0,0,0,20045,0,0,0,0,0,0,0,2622,2523,3494,3652,3364,2754,1547,89,0,0,0
22,20047,264,266,9993,10054,20047,0,0,0,20047,0,0,0,0,0,0,0,2623,2532,3340,3686,3344,2772,1577,173,0,0,0
23,20049,264,266,10011,10038,20049,0,0,0,20049,0,0,0,0,0,0,0,2627,2538,3230,3638,3368,2794,1586,268,0,0,0
24,20051,264,266,10018,10033,20051,0,0,0,20051,0,0,0,0,0,0,0,2626,2548,3135,3602,3404,2781,1637,318,0,0,0
25,20053,264,266,9998,10055,20053,0,0,0,20053,0,0,0,0,0,0,0,2628,2548,3025,3590,3423,2800,1669,370,0,0,0
26,20055,264,266,10021,10034,20055,0,0,0,20055,0,0,0,0,0,0,0,2631,2550,2870,3604,3438,2826,1709,427,0,0,0
27,20057,264,266,10005,10052,20057,0,0,0,20057,0,0,0,0,0,0,0,2632,2553,2756,3610,3446,2797,1778,485,0,0,0
28,20059,264,266,10000,10059,20059,0,0,0,20059,0,0,0,0,0,0,0,2637,2556,2649,3598,3457,2802,1834,526,0,0,0
29,20061,264,266,10008,10053,20061,0,0,0,20061,0,0,0,0,0,0,0,2635,2571,2538,3557,3470,2874,1832,584,0,0,0
30,20063,264,266,10000,10063,20063,0,0,0,20063,0,0,0,0,0,0,0,2637,2576,2453,3516,3466,2900,1882,633,0,0,0
31,20065,264,266,10010,10055,20065,0,0,0,20065,0,0,0,0,0,0,0,2640,2575,2470,3403,3442,2919,1919,681,16,0,0
32,20068,264,267,10004,10064,20068,0,0,0,20068,0,0,0,0,0,0,0,2638,2575,2484,3256,3479,2928,1951,729,28,0,0
33,20070,264,266,10003,10067,20070,0,0,0,20070,0,0,0,0,0,0,0,2638,2581,2486,3148,3446,2970,2009,745,47,0,0
34,20071,265,266,10014,10057,20071,0,0,0,20071,0,0,0,0,0,0,0,2639,2586,2500,3058,3416,3009,2015,791,57,0,0
35,20073,264,266,10016,10057,20073,0,0,0,20073,0,0,0,0,0,0,0,2637,2591,2504,2960,3405,3040,2044,843,49,0,0
36,20075,264,266,9989,10086,20075,0,0,0,20075,0,0,0,0,0,0,0,2640,2587,2511,2812,3435,3076,2066,898,50,0,0
37,20077,264,266,9984,10093,20077,0,0,0,20077,0,0,0,0,0,0,0,2641,2584,2517,2704,3455,3090,2075,952,59,0,0
38,20078,265,266,9993,10085,20078,0,0,0,20078,0,0,0,0,0,0,0,2642,2594,2519,2596,3458,3096,2114,1006,53,0,0
39,20079,265,266,9987,10092,20079,0,0,0,20079,0,0,0,0,0,0,0,2643,2599,2535,2484,3416,3126,2192,1018,66,0,0
