time,population_size,deaths,births,sex_f,sex_m,bt_pt-O,bt_pt-A,bt_pt-B,bt_pt-AB,btrf_pt-O+,btrf_pt-A+,btrf_pt-B+,btrf_pt-AB+,btrf_pt-O-,btrf_pt-A-,btrf_pt-B-,btrf_pt-AB-,[0.0-10.0),[10.0-20.0),[20.0-30.0),[30.0-40.0),[40.0-50.0),[50.0-60.0),[60.0-70.0),[70.0-80.0),[80.0-90.0),[90.0-100.0),[100.0)
1,20002,263,265,10145,9857,20002,0,0,0,20002,0,0,0,0,0,0,0,3853,3948,4010,4029,3795,367,0,0,0,0,0
2,20005,263,266,10152,9853,20005,0,0,0,20005,0,0,0,0,0,0,0,3688,3955,3968,3984,3716,694,0,0,0,0,0
3,20007,263,265,10159,9848,20007,0,0,0,20007,0,0,0,0,0,0,0,3552,3919,3946,3942,3639,1009,0,0,0,0,0
4,20009,264,266,10164,9845,20009,0,0,0,20009,0,0,0,0,0,0,0,3416,3871,3928,3903,3590,1301,0,0,0,0,0
5,20011,264,266,10157,9854,20011,0,0,0,20011,0,0,0,0,0,0,0,3277,3868,3879,3871,3589,1527,0,0,0,0,0
6,20012,264,265,10132,9880,20012,0,0,0,20012,0,0,0,0,0,0,0,3125,3882,3835,3852,3540,1778,0,0,0,0,0
7,20015,263,266,10134,9881,20015,0,0,0,20015,0,0,0,0,0,0,0,2994,3853,3817,3811,3531,2009,0,0,0,0,0
8,20016,264,265,10138,9878,20016,0,0,0,20016,0,0,0,0,0,0,0,2895,3796,3810,3779,3502,2234,0,0,0,0,0
9,20017,264,265,10140,9877,20017,0,0,0,20017,0,0,0,0,0,0,0,2744,3777,3808,3764,3499,2425,0,0,0,0,0
10,20019,264,266,10142,9877,20019,0,0,0,20019,0,0,0,0,0,0,0,2607,3796,3737,3756,3506,2617,0,0,0,0,0
11,20022,263,266,10137,9885,20022,0,0,0,20022,0,0,0,0,0,0,0,2608,3663,3714,3773,3436,2632,196,0,0,0,0
12,20025,263,266,10138,9887,20025,0,0,0,20025,0,0,0,0,0,0,0,2609,3515,3739,3730,3421,2625,386,0,0,0,0
13,20027,264,266,10144,9883,20027,0,0,0,20027,0,0,0,0,0,0,0,2606,3392,3714,3716,3417,2618,564,0,0,0,0
14,20029,264,266,10151,9878,20029,0,0,0,20029,0,0,0,0,0,0,0,2611,3266,3680,3716,3413,2614,729,0,0,0,0
15,20031,264,266,10129,9902,20031,0,0,0,20031,0,0,0,0,0,0,0,2612,3127,3694,3675,3424,2642,857,0,0,0,0
16,20033,264,266,10130,9903,20033,0,0,0,20033,0,0,0,0,0,0,0,2611,2987,3715,3654,3429,2645,992,0,0,0,0
17,20035,264,266,10130,9905,20035,0,0,0,20035,0,0,0,0,0,0,0,2614,2867,3690,3651,3412,2684,1117,0,0,0,0
18,20037,264,266,10138,9899,20037,0,0,0,20037,0,0,0,0,0,0,0,2616,2776,3648,3645,3393,2707,1252,0,0,0,0
19,20039,264,266,10126,9913,20039,0,0,0,20039,0,0,0,0,0,0,0,2619,2633,3640,3653,3397,2731,1366,0,0,0,0
20,20041,264,266,10139,9902,20041,0,0,0,20041,0,0,0,0,0,0,0,2622,2516,3656,3597,3404,2760,1486,0,0,0,0
21,20043,264,266,10136,9907,20043,0,0,0,20043,0,0,0,0,0,0,0,2623,2521,3537,3579,3434,2721,1546,82,0,0,0
22,20045,264,266,10146,9899,20045,0,0,0,20045,0,0,0,0,0,0,0,2627,2527,3397,3612,3413,2745,1571,153,0,0,0
23,20047,264,266,10153,9894,20047,0,0,0,20047,0,0,0,0,0,0,0,2625,2532,3288,3588,3430,2754,1594,236,0,0,0
24,20049,264,266,10139,9910,20049,0,0,0,20049,0,0,0,0,0,0,0,2623,2540,3173,3556,3443,2777,1631,306,0,0,0
25,20051,264,266,10129,9922,20051,0,0,0,20051,0,0,0,0,0,0,0,2627,2538,3050,3577,3417,2819,1672,351,0,0,0
26,20053,264,266,10125,9928,20053,0,0,0,20053,0,0,0,0,0,0,0,2629,2542,2917,3599,3409,2857,1681,419,0,0,0
27,20055,264,266,10130,9925,20055,0,0,0,20055,0,0,0,0,0,0,0,2636,2543,2797,3589,3397,2863,1753,477,0,0,0
28,20057,264,266,10133,9924,20057,0,0,0,20057,0,0,0,0,0,0,0,2635,2548,2712,3555,3404,2871,1799,533,0,0,0
29,20059,264,266,10114,9945,20059,0,0,0,20059,0,0,0,0,0,0,0,2631,2552,2575,3549,3410,2894,1844,604,0,0,0
30,20061,264,266,10093,9968,20061,0,0,0,20061,0,0,0,0,0,0,0,2634,2556,2464,3567,3354,2939,1876,671,0,0,0
31,20063,264,266,10114,9949,20063,0,0,0,20063,0,0,0,0,0,0,0,2631,2563,2471,3452,3358,2961,1890,718,19,0,0
32,20065,264,266,10137,9928,20065,0,0,0,20065,0,0,0,0,0,0,0,2636,2568,2474,3318,3401,2951,1908,773,36,0,0
33,20067,264,266,10136,9931,20067,0,0,0,20067,0,0,0,0,0,0,0,2639,2568,2487,3214,3373,3012,1918,815,41,0,0
34,20069,264,266,10123,9946,20069,0,0,0,20069,0,0,0,0,0,0,0,2641,2572,2496,3104,3350,3023,1976,866,41,0,0
35,20071,264,266,10098,9973,20071,0,0,0,20071,0,0,0,0,0,0,0,2644,2583,2495,2982,3375,3012,2034,901,45,0,0
36,20072,265,266,10090,9982,20072,0,0,0,20072,0,0,0,0,0,0,0,2642,2585,2504,2863,3394,3017,2091,919,57,0,0
37,20074,264,266,10098,9976,20074,0,0,0,20074,0,0,0,0,0,0,0,2640,2598,2503,2751,3402,3018,2116,985,61,0,0
38,20077,264,267,10101,9976,20077,0,0,0,20077,0,0,0,0,0,0,0,2645,2599,2503,2670,3373,3043,2160,1015,69,0,0
39,20079,264,266,10092,9987,20079,0,0,0,20079,0,0,0,0,0,0,0,2643,2601,2516,2534,3371,3065,2217,1047,85,0,0
40,20081,264,266,10110,9971,20081,0,0,0,20081,0,0,0,0,0,0,0,2646,2603,2526,2427,3396,3025,2268,1090,100,0,0
41,20083,264,266,10103,9980,20083,0,0,0,20083,0,0,0,0,0,0,0,2646,2605,2536,2433,3294,3048,2290,1118,113,0,0
42,20086,264,267,10096,9990,20086,0,0,0,20086,0,0,0,0,0,0,0,2647,2612,2544,2441,3166,3092,2305,1150,129,0,0
43,20088,264,266,10089,9999,20088,0,0,0,20088,0,0,0,0,0,0,0,2646,2613,2542,2451,3084,3064,2371,1170,147,0,0
44,20089,265,266,10091,9998,20089,0,0,0,20089,0,0,0,0,0,0,0,2644,2610,2549,2459,2984,3064,2391,1240,148,0,0
45,20091,264,266,10085,10006,20091,0,0,0,20091,0,0,0,0,0,0,0,2647,2608,2558,2458,2876,3098,2393,1297,156,0,0
46,20092,265,266,10100,9992,20092,0,0,0,20092,0,0,0,0,0,0,0,2645,2607,2562,2467,2767,3131,2410,1340,163,0,0
47,20094,264,266,10097,9997,20094,0,0,0,20094,0,0,0,0,0,0,0,2647,2609,2574,2470,2662,3153,2426,1362,191,0,0
48,20097,264,267,10100,9997,20097,0,0,0,20097,0,0,0,0,0,0,0,2647,2614,2571,2477,2580,3139,2491,1374,204,0,0
49,20100,264,267,10111,9989,20100,0,0,0,20100,0,0,0,0,0,0,0,2646,2617,2573,2485,2448,3164,2511,1435,221,0,0
50,20102,265,267,10109,9993,20102,0,0,0,20102,0,0,0,0,0,0,0,2647,2620,2575,2489,2357,3182,2500,1486,246,0,0
51,20104,265,267,10099,10005,20104,0,0,0,20104,0,0,0,0,0,0,0,2648,2623,2574,2502,2371,3078,2532,1528,248,0,0
52,20106,265,267,10092,10014,20106,0,0,0,20106,0,0,0,0,0,0,0,2650,2624,2576,2509,2380,2973,2570,1566,258,0,0
53,20108,265,267,10088,10020,20108,0,0,0,20108,0,0,0,0,0,0,0,2653,2621,2580,2507,2400,2888,2575,1620,263,1,0
54,20110,265,267,10071,10039,20110,0,0,0,20110,0,0,0,0,0,0,0,2652,2623,2581,2517,2412,2793,2600,1650,282,0,0
55,20112,265,267,10077,10035,20112,0,0,0,20112,0,0,0,0,0,0,0,2653,2628,2583,2527,2417,2695,2642,1671,296,0,0
56,20114,265,267,10075,10039,20114,0,0,0,20114,0,0,0,0,0,0,0,2655,2624,2588,2528,2423,2586,2677,1707,326,0,0
57,20116,265,267,10076,10040,20116,0,0,0,20116,0,0,0,0,0,0,0,2659,2624,2588,2547,2417,2495,2706,1723,356,1,0
58,20118,265,267,10085,10033,20118,0,0,0,20118,0,0,0,0,0,0,0,2662,2622,2599,2541,2419,2433,2706,1785,351,0,0
59,20120,265,267,10106,10014,20120,0,0,0,20120,0,0,0,0,0,0,0,2664,2617,2603,2549,2421,2312,2736,1830,388,0,0
60,20122,265,267,10106,10016,20122,0,0,0,20122,0,0,0,0,0,0,0,2663,2621,2604,2551,2431,2243,2751,1829,428,1,0
61,20124,265,267,10114,10010,20124,0,0,0,20124,0,0,0,0,0,0,0,2663,2622,2610,2551,2449,2260,2680,1865,424,0,0
62,20126,265,267,10105,10021,20126,0,0,0,20126,0,0,0,0,0,0,0,2665,2624,2610,2557,2455,2274,2586,1894,461,0,0
63,20128,265,267,10114,10014,20128,0,0,0,20128,0,0,0,0,0,0,0,2667,2634,2603,2560,2456,2292,2516,1917,483,0,0
64,20130,265,267,10107,10023,20130,0,0,0,20130,0,0,0,0,0,0,0,2666,2636,2606,2559,2472,2303,2430,1969,488,1,0
