time,population_size,deaths,births,sex_f,sex_m,bt_pt-O,bt_pt-A,bt_pt-B,bt_pt-AB,btrf_pt-O+,btrf_pt-A+,btrf_pt-B+,btrf_pt-AB+,btrf_pt-O-,btrf_pt-A-,btrf_pt-B-,btrf_pt-AB-,[0.0-10.0),[10.0-20.0),[20.0-30.0),[30.0-40.0),[40.0-50.0),[50.0-60.0),[60.0-70.0),[70.0-80.0),[80.0-90.0),[90.0-100.0),[100.0)
1,20002,316,318,10044,9958,20002,0,0,0,20002,0,0,0,0,0,0,0,3967,3971,3925,3946,3844,349,0,0,0,0,0
2,20004,316,318,10053,9951,20004,0,0,0,20004,0,0,0,0,0,0,0,3825,3990,3909,3867,3761,652,0,0,0,0,0
3,20006,316,318,10070,9936,20006,0,0,0,20006,0,0,0,0,0,0,0,3705,3983,3875,3860,3634,949,0,0,0,0,0
4,20008,316,318,10082,9926,20008,0,0,0,20008,0,0,0,0,0,0,0,3597,3963,3825,3851,3576,1196,0,0,0,0,0
5,20010,316,318,10094,9916,20010,0,0,0,20010,0,0,0,0,0,0,0,3503,3923,3838,3769,3554,1423,0,0,0,0,0
6,20012,316,318,10108,9904,20012,0,0,0,20012,0,0,0,0,0,0,0,3408,3907,3823,3741,3472,1661,0,0,0,0,0
7,20014,316,318,10108,9906,20014,0,0,0,20014,0,0,0,0,0,0,0,3304,3868,3847,3676,3421,1898,0,0,0,0,0
8,20016,316,318,10094,9922,20016,0,0,0,20016,0,0,0,0,0,0,0,3238,3845,3813,3630,3345,2145,0,0,0,0,0
9,20018,316,318,10099,9919,20018,0,0,0,20018,0,0,0,0,0,0,0,3184,3835,3754,3606,3331,2308,0,0,0,0,0
10,20020,316,318,10107,9913,20020,0,0,0,20020,0,0,0,0,0,0,0,3102,3813,3750,3584,3301,2470,0,0,0,0,0
11,20022,316,318,10112,9910,20022,0,0,0,20022,0,0,0,0,0,0,0,3101,3726,3731,3620,3226,2454,164,0,0,0,0
12,20024,316,318,10113,9911,20024,0,0,0,20024,0,0,0,0,0,0,0,3108,3587,3751,3625,3185,2458,310,0,0,0,0
13,20026,316,318,10129,9897,20026,0,0,0,20026,0,0,0,0,0,0,0,3104,3494,3762,3612,3203,2398,453,0,0,0,0
14,20028,316,318,10123,9905,20028,0,0,0,20028,0,0,0,0,0,0,0,3111,3395,3746,3581,3221,2407,567,0,0,0,0
15,20030,316,318,10119,9911,20030,0,0,0,20030,0,0,0,0,0,0,0,3120,3315,3706,3607,3179,2434,669,0,0,0,0
16,20031,317,318,10108,9923,20031,0,0,0,20031,0,0,0,0,0,0,0,3130,3229,3698,3608,3182,2408,776,0,0,0,0
17,20033,316,318,10101,9932,20033,0,0,0,20033,0,0,0,0,0,0,0,3129,3150,3681,3631,3161,2402,879,0,0,0,0
18,20035,316,318,10108,9927,20035,0,0,0,20035,0,0,0,0,0,0,0,3127,3098,3661,3610,3132,2420,987,0,0,0,0
19,20037,316,318,10107,9930,20037,0,0,0,20037,0,0,0,0,0,0,0,3126,3054,3675,3554,3131,2424,1073,0,0,0,0
20,20038,317,318,10111,9927,20038,0,0,0,20038,0,0,0,0,0,0,0,3130,2968,3657,3571,3141,2425,1146,0,0,0,0
21,20040,316,318,10101,9939,20040,0,0,0,20040,0,0,0,0,0,0,0,3135,2974,3570,3557,3174,2384,1193,53,0,0,0
22,20042,316,318,10102,9940,20042,0,0,0,20042,0,0,0,0,0,0,0,3132,2992,3449,3586,3189,2363,1237,94,0,0,0
23,20043,317,318,10094,9949,20043,0,0,0,20043,0,0,0,0,0,0,0,3128,3001,3361,3600,3204,2379,1230,140,0,0,0
24,20044,317,318,10093,9951,20044,0,0,0,20044,0,0,0,0,0,0,0,3127,3017,3277,3576,3202,2420,1255,170,0,0,0
25,20046,317,319,10089,9957,20046,0,0,0,20046,0,0,0,0,0,0,0,3114,3033,3206,3538,3238,2426,1288,203,0,0,0
26,20048,317,319,10076,9972,20048,0,0,0,20048,0,0,0,0,0,0,0,3118,3048,3127,3536,3245,2449,1279,246,0,0,0
27,20049,317,318,10089,9960,20049,0,0,0,20049,0,0,0,0,0,0,0,3122,3045,3048,3525,3288,2452,1304,265,0,0,0
28,20051,317,319,10090,9961,20051,0,0,0,20051,0,0,0,0,0,0,0,3127,3039,3005,3516,3269,2452,1344,299,0,0,0
29,20052,317,318,10102,9950,20052,0,0,0,20052,0,0,0,0,0,0,0,3136,3033,2958,3529,3245,2456,1361,334,0,0,0
30,20053,317,318,10103,9950,20053,0,0,0,20053,0,0,0,0,0,0,0,3147,3031,2885,3521,3257,2484,1381,347,0,0,0
31,20055,317,319,10131,9924,20055,0,0,0,20055,0,0,0,0,0,0,0,3150,3035,2895,3443,3238,2539,1374,378,3,0,0
32,20056,317,318,10147,9909,20056,0,0,0,20056,0,0,0,0,0,0,0,3148,3034,2913,3326,3261,2601,1369,400,4,0,0
33,20058,317,319,10144,9914,20058,0,0,0,20058,0,0,0,0,0,0,0,3151,3040,2922,3255,3283,2622,1366,406,13,0,0
34,20059,317,318,10150,9909,20059,0,0,0,20059,0,0,0,0,0,0,0,3147,3039,2935,3171,3277,2637,1436,411,6,0,0
35,20060,317,318,10157,9903,20060,0,0,0,20060,0,0,0,0,0,0,0,3142,3045,2950,3103,3247,2669,1466,428,10,0,0
36,20061,317,318,10157,9904,20061,0,0,0,20061,0,0,0,0,0,0,0,3138,3041,2973,3013,3244,2684,1507,445,16,0,0
