time,population_size,deaths,births,sex_f,sex_m,bt_pt-O,bt_pt-A,bt_pt-B,bt_pt-AB,btrf_pt-O+,btrf_pt-A+,btrf_pt-B+,btrf_pt-AB+,btrf_pt-O-,btrf_pt-A-,btrf_pt-B-,btrf_pt-AB-,[0.0-10.0),[10.0-20.0),[20.0-30.0),[30.0-40.0),[40.0-50.0),[50.0-60.0),[60.0-70.0),[70.0-80.0),[80.0-90.0),[90.0-100.0),[100.0)
1,20002,263,265,10050,9952,20002,0,0,0,20002,0,0,0,0,0,0,0,3846,4040,3935,3950,3836,395,0,0,0,0,0
2,20004,263,265,10051,9953,20004,0,0,0,20004,0,0,0,0,0,0,0,3679,4020,3946,3888,3706,765,0,0,0,0,0
3,20006,263,265,10034,9972,20006,0,0,0,20006,0,0,0,0,0,0,0,3517,4016,3913,3885,3617,1058,0,0,0,0,0
4,20008,263,265,10041,9967,20008,0,0,0,20008,0,0,0,0,0,0,0,3382,3990,3909,3831,3554,1342,0,0,0,0,0
5,20010,263,265,10036,9974,20010,0,0,0,20010,0,0,0,0,0,0,0,3263,3943,3880,3811,3476,1637,0,0,0,0,0
6,20012,263,265,10039,9973,20012,0,0,0,20012,0,0,0,0,0,0,0,3151,3890,3868,3762,3439,1902,0,0,0,0,0
7,20014,263,265,10047,9967,20014,0,0,0,20014,0,0,0,0,0,0,0,3013,3854,3861,3766,3409,2111,0,0,0,0,0
8,20017,263,266,10048,9969,20017,0,0,0,20017,0,0,0,0,0,0,0,2834,3897,3812,3761,3379,2334,0,0,0,0,0
9,20019,263,265,10050,9969,20019,0,0,0,20019,0,0,0,0,0,0,0,2717,3850,3834,3699,3401,2518,0,0,0,0,0
10,20021,264,266,10062,9959,20021,0,0,0,20021,0,0,0,0,0,0,0,2597,3811,3838,3696,3365,2714,0,0,0,0,0
11,20024,263,266,10041,9983,20024,0,0,0,20024,0,0,0,0,0,0,0,2597,3635,3831,3712,3365,2660,224,0,0,0,0
12,20026,264,266,10046,9980,20026,0,0,0,20026,0,0,0,0,0,0,0,2605,3490,3835,3721,3326,2632,417,0,0,0,0
13,20028,264,266,10048,9980,20028,0,0,0,20028,0,0,0,0,0,0,0,2605,3347,3830,3679,3358,2630,579,0,0,0,0
14,20030,264,266,10028,10002,20030,0,0,0,20030,0,0,0,0,0,0,0,2602,3228,3823,3699,3337,2612,729,0,0,0,0
15,20032,264,266,10053,9979,20032,0,0,0,20032,0,0,0,0,0,0,0,2604,3124,3770,3690,3342,2601,901,0,0,0,0
16,20034,264,266,10041,9993,20034,0,0,0,20034,0,0,0,0,0,0,0,2607,3009,3736,3692,3314,2628,1048,0,0,0,0
17,20036,264,266,10042,9994,20036,0,0,0,20036,0,0,0,0,0,0,0,2607,2878,3696,3691,3359,2627,1178,0,0,0,0
